Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
71.114,0.04354888,,,,,71.115,4.403909,,,,,,,,,,,71.114,0.08781563,,,
71.117,0.04372189,,,,,71.117,4.389363,,,,,,,,,,,71.117,0.08609845,,,
71.119,0.05529056,,,,,71.12,4.375353,,,,,,,,,,,71.119,0.08577003,,,
71.122,0.06878253,,,,,71.122,4.361848,,,,,,,,,,,71.122,0.0862588,,,
71.125,0.07654366,,,,,71.125,4.348599,,,,,,,,,,,71.125,0.08592559,,,
71.127,0.07707717,,,,,71.127,4.335608,,,,,,,,,,,71.127,0.08559678,,,
71.13,0.07588568,,,,,71.13,4.323006,,,,,,,,,,,71.13,0.08607443,,,
71.132,0.07875399,,,,,71.133,4.310784,,,,,,,,,,,71.132,0.086136,,,
71.135,0.0853999,,,,,71.135,4.298503,,,,,,,,,,,71.135,0.08693754,,,
71.137,0.09198136,,,,,71.138,4.286502,,,,,,,,,,,71.137,0.08665696,,,
71.14,0.09788302,,,,,71.14,4.274943,,,,,,,,,,,71.14,0.08766602,,,
71.143,0.1113435,,,,,71.143,4.263689,,,,,,,,,,,71.143,0.08810949,,,
71.145,0.1196161,,,,,71.145,4.252484,,,,,,,,,,,71.145,0.08796317,,,
71.148,0.125415,,,,,71.148,4.241786,,,,,,,,,,,71.148,0.0875378,,,
71.15,0.1284724,,,,,71.151,4.231514,,,,,,,,,,,71.15,0.08719306,,,
71.153,0.1366868,,,,,71.153,4.221372,,,,,,,,,,,71.153,0.0861472,,,
71.155,0.1392376,,,,,71.156,4.211807,,,,,,,,,,,71.155,0.08657592,,,
71.158,0.1425271,,,,,71.158,4.202435,,,,,,,,,,,71.158,0.08634262,,,
71.161,0.1529888,,,,,71.161,4.193383,,,,,,,,,,,71.161,0.08646151,,,
71.163,0.1609631,,,,,71.163,4.184727,,,,,,,,,,,71.163,0.08586696,,,
71.166,0.1654655,,,,,71.166,4.176599,,,,,,,,,,,71.166,0.09060551,,,
71.168,0.1669804,,,,,71.169,4.168292,,,,,,,,,,,71.168,0.08691088,,,
71.171,0.1711015,,,,,71.171,4.160545,,,,,,,,,,,71.171,0.08642384,,,
71.173,0.1722472,,,,,71.174,4.153014,,,,,,,,,,,71.173,0.08528124,,,
71.176,0.1708823,,,,,71.176,4.145626,,,,,,,,,,,71.176,0.08583271,,,
71.179,0.178761,,,,,71.179,4.138754,,,,,,,,,,,71.179,0.08554185,,,
71.181,0.1769772,,,,,71.181,4.132112,,,,,,,,,,,71.181,0.08491845,,,
71.184,0.1848991,,,,,71.184,4.125621,,,,,,,,,,,71.184,0.08483149,,,
71.186,0.1869299,,,,,71.187,4.119207,,,,,,,,,,,71.186,0.08584733,,,
71.189,0.1950885,,,,,71.189,4.113017,,,,,,,,,,,71.189,0.08565113,,,
71.191,0.1969356,,,,,71.192,4.107113,,,,,,,,,,,71.191,0.08550484,,,
71.194,0.1967134,,,,,71.194,4.101533,,,,,,,,,,,71.194,0.08588213,,,
71.197,0.1999415,,,,,71.197,4.096193,,,,,,,,,,,71.197,0.08648123,,,
71.199,0.2091594,,,,,71.199,4.091119,,,,,,,,,,,71.199,0.08643656,,,
71.202,0.2181904,,,,,71.202,4.086107,,,,,,,,,,,71.202,0.08647592,,,
71.204,0.2185472,,,,,71.205,4.081318,,,,,,,,,,,71.204,0.08608718,,,
71.207,0.2131087,,,,,71.207,4.076722,,,,,,,,,,,71.207,0.08593476,,,
71.209,0.2100913,,,,,71.21,4.072083,,,,,,,,,,,71.209,0.08617134,,,
71.212,0.2115597,,,,,71.212,4.067928,,,,,,,,,,,71.212,0.08548845,,,
71.215,0.2089181,,,,,71.215,4.063768,,,,,,,,,,,71.215,0.08575156,,,
71.217,0.2100534,,,,,71.217,4.059651,,,,,,,,,,,71.217,0.0852123,,,
71.22,0.2087854,,,,,71.22,4.055655,,,,,,,,,,,71.22,0.08812202,,,
71.222,0.2034413,,,,,71.223,4.051627,,,,,,,,,,,71.222,0.08657952,,,
71.225,0.1968548,,,,,71.225,4.047703,,,,,,,,,,,71.225,0.08527043,,,
71.227,0.191005,,,,,71.228,4.04398,,,,,,,,,,,71.227,0.08459771,,,
71.23,0.1903563,,,,,71.23,4.040225,,,,,,,,,,,71.23,0.08489541,,,
71.232,0.1888705,,,,,71.233,4.036417,,,,,,,,,,,71.232,0.08486572,,,
71.235,0.190541,,,,,71.235,4.032653,,,,,,,,,,,71.235,0.0845241,,,
71.238,0.1904768,,,,,71.238,4.028828,,,,,,,,,,,71.238,0.08456556,,,
71.24,0.1877175,,,,,71.241,4.025087,,,,,,,,,,,71.24,0.08516853,,,
71.243,0.1832832,,,,,71.243,4.021338,,,,,,,,,,,71.243,0.08557519,,,
71.245,0.1876099,,,,,71.246,4.017601,,,,,,,,,,,71.245,0.08579957,,,
71.248,0.1878304,,,,,71.248,4.013843,,,,,,,,,,,71.248,0.0854827,,,
71.25,0.1871938,,,,,71.251,4.01019,,,,,,,,,,,71.25,0.08588866,,,
71.253,0.1822643,,,,,71.253,4.006605,,,,,,,,,,,71.253,0.08502654,,,
71.256,0.1876336,,,,,71.256,4.002992,,,,,,,,,,,71.256,0.08588906,,,
71.258,0.193281,,,,,71.258,3.999366,,,,,,,,,,,71.258,0.08469334,,,
71.261,0.2001115,,,,,71.261,3.99599,,,,,,,,,,,71.261,0.08451984,,,
71.263,0.1988762,,,,,71.264,3.992498,,,,,,,,,,,71.263,0.08520376,,,
71.266,0.1898833,,,,,71.266,3.989099,,,,,,,,,,,71.266,0.08577482,,,
71.268,0.1880853,,,,,71.269,3.985715,,,,,,,,,,,71.268,0.08523811,,,
71.271,0.1819841,,,,,71.271,3.982286,,,,,,,,,,,71.271,0.08419558,,,
71.274,0.1845059,,,,,71.274,3.978931,,,,,,,,,,,71.274,0.08816294,,,
71.276,0.1797656,,,,,71.276,3.975442,,,,,,,,,,,71.276,0.08571007,,,
71.279,0.1816079,,,,,71.279,3.972077,,,,,,,,,,,71.279,0.08405755,,,
71.281,0.1769984,,,,,71.282,3.968984,,,,,,,,,,,71.281,0.08411717,,,
71.284,0.1771028,,,,,71.284,3.96552,,,,,,,,,,,71.284,0.08401824,,,
71.286,0.172576,,,,,71.287,3.962313,,,,,,,,,,,71.286,0.0841384,,,
71.289,0.1682546,,,,,71.289,3.959156,,,,,,,,,,,71.289,0.08391834,,,
71.292,0.1657992,,,,,71.292,3.955999,,,,,,,,,,,71.292,0.08364732,,,
71.294,0.1720837,,,,,71.294,3.952838,,,,,,,,,,,71.294,0.08334658,,,
71.297,0.1768497,,,,,71.297,3.949741,,,,,,,,,,,71.297,0.08339775,,,
71.299,0.1762161,,,,,71.3,3.946615,,,,,,,,,,,71.299,0.08381006,,,
71.302,0.1760644,,,,,71.302,3.943576,,,,,,,,,,,71.302,0.08445617,,,
71.304,0.1659017,,,,,71.305,3.940679,,,,,,,,,,,71.304,0.08527925,,,
71.307,0.1666591,,,,,71.307,3.937684,,,,,,,,,,,71.307,0.08556793,,,
71.31,0.1557477,,,,,71.31,3.93465,,,,,,,,,,,71.31,0.08590385,,,
71.312,0.1596659,,,,,71.312,3.931646,,,,,,,,,,,71.312,0.08581585,,,
71.315,0.1626251,,,,,71.315,3.928506,,,,,,,,,,,71.315,0.08546308,,,
71.317,0.1697266,,,,,71.318,3.925694,,,,,,,,,,,71.317,0.08478282,,,
71.32,0.1724879,,,,,71.32,3.922786,,,,,,,,,,,71.32,0.08456627,,,
71.322,0.1711487,,,,,71.323,3.919841,,,,,,,,,,,71.322,0.08438472,,,
71.325,0.1708199,,,,,71.325,3.917073,,,,,,,,,,,71.325,0.08437513,,,
71.328,0.170636,,,,,71.328,3.914327,,,,,,,,,,,71.328,0.08697343,,,
71.33,0.1707665,,,,,71.33,3.911389,,,,,,,,,,,71.33,0.0854489,,,
71.333,0.1715028,,,,,71.333,3.908595,,,,,,,,,,,71.333,0.08377805,,,
71.335,0.1674136,,,,,71.336,3.905819,,,,,,,,,,,71.335,0.08466679,,,
71.338,0.1687841,,,,,71.338,3.902975,,,,,,,,,,,71.338,0.08343064,,,
71.34,0.1741691,,,,,71.341,3.900344,,,,,,,,,,,71.34,0.0832193,,,
71.343,0.1774344,,,,,71.343,3.897622,,,,,,,,,,,71.343,0.08295547,,,
71.346,0.1861533,,,,,71.346,3.894925,,,,,,,,,,,71.346,0.08414578,,,
71.348,0.1860158,,,,,71.348,3.89223,,,,,,,,,,,71.348,0.08515428,,,
71.351,0.1816946,,,,,71.351,3.889526,,,,,,,,,,,71.351,0.08462083,,,
71.353,0.1709663,,,,,71.354,3.886877,,,,,,,,,,,71.353,0.08530878,,,
71.356,0.1684088,,,,,71.356,3.884246,,,,,,,,,,,71.356,0.08505342,,,
71.358,0.1715562,,,,,71.359,3.881682,,,,,,,,,,,71.358,0.0854647,,,
71.361,0.1683613,,,,,71.361,3.879081,,,,,,,,,,,71.361,0.08460551,,,
71.364,0.1668917,,,,,71.364,3.876408,,,,,,,,,,,71.364,0.08535346,,,
71.366,0.169045,,,,,71.366,3.873951,,,,,,,,,,,71.366,0.0852716,,,
71.369,0.1745712,,,,,71.369,3.871341,,,,,,,,,,,71.369,0.08480927,,,
71.371,0.1691956,,,,,71.372,3.868641,,,,,,,,,,,71.371,0.08514476,,,
71.374,0.1621086,,,,,71.374,3.865988,,,,,,,,,,,71.374,0.08447123,,,
71.376,0.1564348,,,,,71.377,3.863557,,,,,,,,,,,71.376,0.08495787,,,
71.379,0.1542958,,,,,71.379,3.861119,,,,,,,,,,,71.379,0.08437417,,,
71.382,0.1578757,,,,,71.382,3.858588,,,,,,,,,,,71.382,0.08608288,,,
71.384,0.1644235,,,,,71.384,3.855957,,,,,,,,,,,71.384,0.0854594,,,
71.387,0.1671183,,,,,71.387,3.853339,,,,,,,,,,,71.387,0.08442113,,,
71.389,0.1630825,,,,,71.39,3.850737,,,,,,,,,,,71.389,0.08415988,,,
71.392,0.1602483,,,,,71.392,3.848314,,,,,,,,,,,71.392,0.08435473,,,
71.394,0.1574107,,,,,71.395,3.845917,,,,,,,,,,,71.394,0.08393383,,,
71.397,0.1545374,,,,,71.397,3.843238,,,,,,,,,,,71.397,0.08371772,,,
71.4,0.1591374,,,,,71.4,3.840651,,,,,,,,,,,71.4,0.08399616,,,
71.402,0.1661283,,,,,71.402,3.83824,,,,,,,,,,,71.402,0.08380191,,,
71.405,0.1731788,,,,,71.405,3.835864,,,,,,,,,,,71.405,0.08370622,,,
71.407,0.1706346,,,,,71.408,3.833333,,,,,,,,,,,71.407,0.08418632,,,
71.41,0.1742665,,,,,71.41,3.830911,,,,,,,,,,,71.41,0.08438865,,,
71.412,0.1723803,,,,,71.413,3.82843,,,,,,,,,,,71.412,0.08470333,,,
71.415,0.1752798,,,,,71.415,3.826022,,,,,,,,,,,71.415,0.08505265,,,
71.418,0.1650555,,,,,71.418,3.823449,,,,,,,,,,,71.418,0.08553185,,,
71.42,0.1551671,,,,,71.42,3.820986,,,,,,,,,,,71.42,0.08522959,,,
71.423,0.1527938,,,,,71.423,3.818504,,,,,,,,,,,71.423,0.08524846,,,
71.425,0.1610608,,,,,71.426,3.816125,,,,,,,,,,,71.425,0.08514819,,,
71.428,0.1673336,,,,,71.428,3.813634,,,,,,,,,,,71.428,0.08480351,,,
71.43,0.1687483,,,,,71.431,3.811314,,,,,,,,,,,71.43,0.08467301,,,
71.433,0.1627128,,,,,71.433,3.808884,,,,,,,,,,,71.433,0.08581001,,,
71.436,0.1665257,,,,,71.436,3.806401,,,,,,,,,,,71.436,0.08641465,,,
71.438,0.1653334,,,,,71.438,3.803961,,,,,,,,,,,71.438,0.08443634,,,
71.441,0.1693164,,,,,71.441,3.801554,,,,,,,,,,,71.441,0.08384794,,,
71.443,0.1644866,,,,,71.444,3.79913,,,,,,,,,,,71.443,0.08444964,,,
71.446,0.1574384,,,,,71.446,3.796704,,,,,,,,,,,71.446,0.08464964,,,
71.448,0.1569162,,,,,71.449,3.794385,,,,,,,,,,,71.448,0.08364069,,,
71.451,0.1601841,,,,,71.451,3.791824,,,,,,,,,,,71.451,0.08422621,,,
71.454,0.1604582,,,,,71.454,3.789411,,,,,,,,,,,71.454,0.08492762,,,
71.456,0.1586941,,,,,71.456,3.787114,,,,,,,,,,,71.456,0.08461306,,,
71.459,0.1547175,,,,,71.459,3.784718,,,,,,,,,,,71.459,0.08515798,,,
71.461,0.1572334,,,,,71.462,3.782201,,,,,,,,,,,71.461,0.08506723,,,
71.464,0.1614562,,,,,71.464,3.779728,,,,,,,,,,,71.464,0.08615304,,,
71.466,0.1652136,,,,,71.467,3.777254,,,,,,,,,,,71.466,0.08518686,,,
71.469,0.1712528,,,,,71.469,3.774946,,,,,,,,,,,71.469,0.08489197,,,
71.472,0.1773602,,,,,71.472,3.772583,,,,,,,,,,,71.472,0.08501971,,,
71.474,0.1808769,,,,,71.474,3.770201,,,,,,,,,,,71.474,0.0847302,,,
71.477,0.1776413,,,,,71.477,3.767926,,,,,,,,,,,71.477,0.0848503,,,
71.479,0.1702838,,,,,71.48,3.765409,,,,,,,,,,,71.479,0.08551183,,,
71.482,0.1610177,,,,,71.482,3.763139,,,,,,,,,,,71.482,0.08496746,,,
71.484,0.1539854,,,,,71.485,3.760789,,,,,,,,,,,71.484,0.08459894,,,
71.487,0.1519943,,,,,71.487,3.758523,,,,,,,,,,,71.487,0.08581258,,,
71.49,0.1547454,,,,,71.49,3.756266,,,,,,,,,,,71.49,0.08602101,,,
71.492,0.1568717,,,,,71.492,3.753884,,,,,,,,,,,71.492,0.0847616,,,
71.495,0.1618817,,,,,71.495,3.751682,,,,,,,,,,,71.495,0.08390784,,,
71.497,0.1666653,,,,,71.498,3.749298,,,,,,,,,,,71.497,0.08478377,,,
71.5,0.1718529,,,,,71.5,3.746948,,,,,,,,,,,71.5,0.08463319,,,
71.502,0.1672475,,,,,71.503,3.744731,,,,,,,,,,,71.502,0.08395559,,,
71.505,0.161638,,,,,71.505,3.742504,,,,,,,,,,,71.505,0.08452842,,,
71.508,0.1601346,,,,,71.508,3.740292,,,,,,,,,,,71.508,0.08384226,,,
71.51,0.1710456,,,,,71.51,3.737934,,,,,,,,,,,71.51,0.084404,,,
71.513,0.1839142,,,,,71.513,3.735669,,,,,,,,,,,71.513,0.08364032,,,
71.515,0.1777281,,,,,71.516,3.733373,,,,,,,,,,,71.515,0.0848987,,,
71.518,0.1613038,,,,,71.518,3.731275,,,,,,,,,,,71.518,0.08510848,,,
71.52,0.1541483,,,,,71.521,3.728893,,,,,,,,,,,71.52,0.08572169,,,
71.523,0.1617844,,,,,71.523,3.726672,,,,,,,,,,,71.523,0.08527366,,,
71.526,0.1709819,,,,,71.526,3.724539,,,,,,,,,,,71.526,0.08571938,,,
71.528,0.1761001,,,,,71.528,3.722309,,,,,,,,,,,71.528,0.0852692,,,
71.531,0.1777418,,,,,71.531,3.720164,,,,,,,,,,,71.531,0.08505771,,,
71.533,0.1836295,,,,,71.534,3.717985,,,,,,,,,,,71.533,0.08475561,,,
71.536,0.1829557,,,,,71.536,3.715988,,,,,,,,,,,71.536,0.08505304,,,
71.538,0.1831334,,,,,71.539,3.713737,,,,,,,,,,,71.538,0.08546455,,,
71.541,0.1812982,,,,,71.541,3.711586,,,,,,,,,,,71.541,0.08777708,,,
71.544,0.1825144,,,,,71.544,3.709414,,,,,,,,,,,71.544,0.08616081,,,
71.546,0.1761915,,,,,71.546,3.707295,,,,,,,,,,,71.546,0.08475602,,,
71.549,0.170263,,,,,71.549,3.705249,,,,,,,,,,,71.549,0.08386103,,,
71.551,0.168485,,,,,71.552,3.703151,,,,,,,,,,,71.551,0.08412048,,,
71.554,0.1717065,,,,,71.554,3.701173,,,,,,,,,,,71.554,0.0842767,,,
71.556,0.1792011,,,,,71.557,3.699094,,,,,,,,,,,71.556,0.0840721,,,
71.559,0.1835715,,,,,71.559,3.6971,,,,,,,,,,,71.559,0.08353766,,,
71.562,0.1922396,,,,,71.562,3.694971,,,,,,,,,,,71.562,0.08453148,,,
71.564,0.185938,,,,,71.564,3.692876,,,,,,,,,,,71.564,0.08497573,,,
71.567,0.1804475,,,,,71.567,3.690837,,,,,,,,,,,71.567,0.08530428,,,
71.569,0.1749686,,,,,71.57,3.688734,,,,,,,,,,,71.569,0.08561287,,,
71.572,0.1765119,,,,,71.572,3.686631,,,,,,,,,,,71.572,0.08513647,,,
71.574,0.1735211,,,,,71.575,3.684644,,,,,,,,,,,71.574,0.08462395,,,
71.577,0.1679079,,,,,71.577,3.682699,,,,,,,,,,,71.577,0.08509872,,,
71.58,0.1679537,,,,,71.58,3.680663,,,,,,,,,,,71.58,0.08502778,,,
71.582,0.1719694,,,,,71.582,3.678674,,,,,,,,,,,71.582,0.08520944,,,
71.585,0.1757999,,,,,71.585,3.676745,,,,,,,,,,,71.585,0.08461732,,,
71.587,0.183405,,,,,71.588,3.674712,,,,,,,,,,,71.587,0.0850375,,,
71.59,0.1867263,,,,,71.59,3.672529,,,,,,,,,,,71.59,0.08541124,,,
71.592,0.1806554,,,,,71.593,3.670505,,,,,,,,,,,71.592,0.08442732,,,
71.595,0.1692521,,,,,71.595,3.668659,,,,,,,,,,,71.595,0.0876772,,,
71.598,0.1626375,,,,,71.598,3.666689,,,,,,,,,,,71.598,0.08551194,,,
71.6,0.168051,,,,,71.6,3.66481,,,,,,,,,,,71.6,0.08480769,,,
71.603,0.1649798,,,,,71.603,3.662771,,,,,,,,,,,71.603,0.08385326,,,
71.605,0.1631153,,,,,71.606,3.660728,,,,,,,,,,,71.605,0.08386496,,,
71.608,0.163396,,,,,71.608,3.65881,,,,,,,,,,,71.608,0.08463802,,,
71.61,0.1715403,,,,,71.611,3.656781,,,,,,,,,,,71.61,0.08437859,,,
71.613,0.1752893,,,,,71.613,3.655046,,,,,,,,,,,71.613,0.08475997,,,
71.616,0.1747339,,,,,71.616,3.653189,,,,,,,,,,,71.616,0.08414546,,,
71.618,0.178325,,,,,71.618,3.651078,,,,,,,,,,,71.618,0.08389912,,,
71.621,0.182834,,,,,71.621,3.64927,,,,,,,,,,,71.621,0.08565523,,,
71.623,0.1848812,,,,,71.624,3.647203,,,,,,,,,,,71.623,0.0836017,,,
71.626,0.1817382,,,,,71.626,3.645367,,,,,,,,,,,71.626,0.08485381,,,
71.628,0.1840172,,,,,71.629,3.643518,,,,,,,,,,,71.628,0.08517438,,,
71.631,0.1812888,,,,,71.631,3.641447,,,,,,,,,,,71.631,0.08499902,,,
71.634,0.1751361,,,,,71.634,3.639482,,,,,,,,,,,71.634,0.08549154,,,
71.636,0.1727561,,,,,71.636,3.637652,,,,,,,,,,,71.636,0.08521909,,,
71.639,0.1827463,,,,,71.639,3.635623,,,,,,,,,,,71.639,0.08497426,,,
71.641,0.1888094,,,,,71.642,3.633665,,,,,,,,,,,71.641,0.0845158,,,
71.644,0.1878301,,,,,71.644,3.631843,,,,,,,,,,,71.644,0.0847474,,,
71.646,0.1836587,,,,,71.647,3.629721,,,,,,,,,,,71.646,0.08359226,,,
71.649,0.1831022,,,,,71.649,3.627915,,,,,,,,,,,71.649,0.08747737,,,
71.652,0.1923519,,,,,71.652,3.62596,,,,,,,,,,,71.652,0.08608702,,,
71.654,0.1975918,,,,,71.654,3.623973,,,,,,,,,,,71.654,0.08482709,,,
71.657,0.2031546,,,,,71.657,3.621918,,,,,,,,,,,71.657,0.08350986,,,
71.659,0.1942663,,,,,71.66,3.620075,,,,,,,,,,,71.659,0.08410547,,,
71.662,0.190423,,,,,71.662,3.618075,,,,,,,,,,,71.662,0.08456168,,,
71.664,0.1888962,,,,,71.665,3.616023,,,,,,,,,,,71.664,0.08355072,,,
71.667,0.195013,,,,,71.667,3.614098,,,,,,,,,,,71.667,0.08378562,,,
71.67,0.1977892,,,,,71.67,3.612093,,,,,,,,,,,71.67,0.08393297,,,
71.672,0.199099,,,,,71.672,3.610004,,,,,,,,,,,71.672,0.08392434,,,
71.675,0.1932459,,,,,71.675,3.607933,,,,,,,,,,,71.675,0.08478277,,,
71.677,0.1941621,,,,,71.678,3.605784,,,,,,,,,,,71.677,0.08520053,,,
71.68,0.1924347,,,,,71.68,3.603557,,,,,,,,,,,71.68,0.08503734,,,
71.682,0.1981778,,,,,71.683,3.601622,,,,,,,,,,,71.682,0.08449996,,,
71.685,0.1987278,,,,,71.685,3.599297,,,,,,,,,,,71.685,0.08554799,,,
71.688,0.2029299,,,,,71.688,3.597113,,,,,,,,,,,71.688,0.08494826,,,
71.69,0.1991456,,,,,71.69,3.594789,,,,,,,,,,,71.69,0.08538876,,,
71.693,0.1970719,,,,,71.693,3.592521,,,,,,,,,,,71.693,0.08541494,,,
71.695,0.191174,,,,,71.696,3.590268,,,,,,,,,,,71.695,0.08505221,,,
71.698,0.1851599,,,,,71.698,3.587873,,,,,,,,,,,71.698,0.08433243,,,
71.7,0.1866273,,,,,71.701,3.58556,,,,,,,,,,,71.7,0.08505835,,,
71.703,0.1914594,,,,,71.703,3.583154,,,,,,,,,,,71.703,0.08743488,,,
71.705,0.2019472,,,,,71.706,3.580746,,,,,,,,,,,71.705,0.08548801,,,
71.708,0.2055897,,,,,71.708,3.578222,,,,,,,,,,,71.708,0.08465838,,,
71.711,0.2073693,,,,,71.711,3.575824,,,,,,,,,,,71.711,0.08404242,,,
71.713,0.205149,,,,,71.714,3.573375,,,,,,,,,,,71.713,0.08485419,,,
71.716,0.2098942,,,,,71.716,3.571044,,,,,,,,,,,71.716,0.0838971,,,
71.718,0.2120769,,,,,71.719,3.568447,,,,,,,,,,,71.718,0.0838091,,,
71.721,0.2061204,,,,,71.721,3.566059,,,,,,,,,,,71.721,0.08453316,,,
71.723,0.1956742,,,,,71.724,3.563673,,,,,,,,,,,71.723,0.08371984,,,
71.726,0.1850579,,,,,71.726,3.561142,,,,,,,,,,,71.726,0.08428285,,,
71.729,0.1847823,,,,,71.729,3.558686,,,,,,,,,,,71.729,0.08500294,,,
71.731,0.1911757,,,,,71.732,3.55618,,,,,,,,,,,71.731,0.0851728,,,
71.734,0.1948842,,,,,71.734,3.553625,,,,,,,,,,,71.734,0.08502334,,,
71.736,0.1931044,,,,,71.737,3.55131,,,,,,,,,,,71.736,0.08498306,,,
71.739,0.1887364,,,,,71.739,3.548806,,,,,,,,,,,71.739,0.0863501,,,
71.741,0.1976828,,,,,71.742,3.546279,,,,,,,,,,,71.741,0.08485062,,,
71.744,0.2013035,,,,,71.744,3.544032,,,,,,,,,,,71.744,0.08489747,,,
71.747,0.2012306,,,,,71.747,3.541535,,,,,,,,,,,71.747,0.08505761,,,
71.749,0.202879,,,,,71.749,3.539145,,,,,,,,,,,71.749,0.08405067,,,
71.752,0.2069841,,,,,71.752,3.536863,,,,,,,,,,,71.752,0.08450962,,,
71.754,0.2216112,,,,,71.755,3.534564,,,,,,,,,,,71.754,0.08361175,,,
71.757,0.2236694,,,,,71.757,3.532212,,,,,,,,,,,71.757,0.08610118,,,
71.759,0.2271764,,,,,71.76,3.530039,,,,,,,,,,,71.759,0.08527988,,,
71.762,0.2159773,,,,,71.762,3.527787,,,,,,,,,,,71.762,0.08439949,,,
71.765,0.2141708,,,,,71.765,3.525634,,,,,,,,,,,71.765,0.08426436,,,
71.767,0.2117116,,,,,71.767,3.523514,,,,,,,,,,,71.767,0.08424369,,,
71.77,0.2121201,,,,,71.77,3.521348,,,,,,,,,,,71.77,0.08466522,,,
71.772,0.2159708,,,,,71.773,3.519422,,,,,,,,,,,71.772,0.08459135,,,
71.775,0.2224154,,,,,71.775,3.517238,,,,,,,,,,,71.775,0.08453773,,,
71.777,0.2281613,,,,,71.778,3.515368,,,,,,,,,,,71.777,0.08479263,,,
71.78,0.2224611,,,,,71.78,3.513389,,,,,,,,,,,71.78,0.0849869,,,
71.783,0.2158182,,,,,71.783,3.511433,,,,,,,,,,,71.783,0.08534565,,,
71.785,0.2146685,,,,,71.785,3.509565,,,,,,,,,,,71.785,0.08410925,,,
71.788,0.220027,,,,,71.788,3.507693,,,,,,,,,,,71.788,0.08418734,,,
71.79,0.2288328,,,,,71.791,3.506028,,,,,,,,,,,71.79,0.08515374,,,
71.793,0.2293511,,,,,71.793,3.504387,,,,,,,,,,,71.793,0.08530264,,,
71.795,0.2270752,,,,,71.796,3.502673,,,,,,,,,,,71.795,0.0844335,,,
71.798,0.2216217,,,,,71.798,3.50103,,,,,,,,,,,71.798,0.08447616,,,
71.801,0.2249331,,,,,71.801,3.49947,,,,,,,,,,,71.801,0.08465766,,,
71.803,0.2265989,,,,,71.803,3.497752,,,,,,,,,,,71.803,0.08489295,,,
71.806,0.2274834,,,,,71.806,3.496156,,,,,,,,,,,71.806,0.0847021,,,
71.808,0.2212728,,,,,71.809,3.494829,,,,,,,,,,,71.808,0.08729615,,,
71.811,0.2185985,,,,,71.811,3.493336,,,,,,,,,,,71.811,0.08589055,,,
71.813,0.2154523,,,,,71.814,3.49187,,,,,,,,,,,71.813,0.0852095,,,
71.816,0.2173104,,,,,71.816,3.490577,,,,,,,,,,,71.816,0.08451433,,,
71.819,0.2163393,,,,,71.819,3.489361,,,,,,,,,,,71.819,0.08507625,,,
71.821,0.2149038,,,,,71.821,3.487943,,,,,,,,,,,71.821,0.08509978,,,
71.824,0.2067338,,,,,71.824,3.486752,,,,,,,,,,,71.824,0.08468787,,,
71.826,0.2044046,,,,,71.827,3.485502,,,,,,,,,,,71.826,0.08495387,,,
71.829,0.2007018,,,,,71.829,3.484479,,,,,,,,,,,71.829,0.08489395,,,
71.831,0.2044767,,,,,71.832,3.483383,,,,,,,,,,,71.831,0.0839097,,,
71.834,0.2030504,,,,,71.834,3.482157,,,,,,,,,,,71.834,0.0840196,,,
71.837,0.2113495,,,,,71.837,3.481061,,,,,,,,,,,71.837,0.08468568,,,
71.839,0.2162223,,,,,71.839,3.480095,,,,,,,,,,,71.839,0.08474357,,,
71.842,0.2223562,,,,,71.842,3.479257,,,,,,,,,,,71.842,0.08481845,,,
71.844,0.2153149,,,,,71.845,3.478361,,,,,,,,,,,71.844,0.08454237,,,
71.847,0.2108626,,,,,71.847,3.477286,,,,,,,,,,,71.847,0.08516815,,,
71.849,0.2067463,,,,,71.85,3.476312,,,,,,,,,,,71.849,0.08521673,,,
71.852,0.2070071,,,,,71.852,3.47558,,,,,,,,,,,71.852,0.0853852,,,
71.855,0.2077641,,,,,71.855,3.47487,,,,,,,,,,,71.855,0.08561978,,,
71.857,0.2108578,,,,,71.857,3.47409,,,,,,,,,,,71.857,0.08494608,,,
71.86,0.2172105,,,,,71.86,3.473242,,,,,,,,,,,71.86,0.08541034,,,
71.862,0.2131065,,,,,71.863,3.472416,,,,,,,,,,,71.862,0.08615034,,,
71.865,0.210112,,,,,71.865,3.471621,,,,,,,,,,,71.865,0.0858731,,,
71.867,0.2046766,,,,,71.868,3.470879,,,,,,,,,,,71.867,0.08399986,,,
71.87,0.2046142,,,,,71.87,3.470147,,,,,,,,,,,71.87,0.08377741,,,
71.873,0.2079643,,,,,71.873,3.46956,,,,,,,,,,,71.873,0.08424425,,,
71.875,0.2239909,,,,,71.875,3.468929,,,,,,,,,,,71.875,0.08399687,,,
71.878,0.2315927,,,,,71.878,3.468271,,,,,,,,,,,71.878,0.08413744,,,
71.88,0.2250856,,,,,71.881,3.467736,,,,,,,,,,,71.88,0.084746,,,
