Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,°C,
5.253,11.90414,6.565,6.401534,6.565,3.629899,5.253,3.428649,13.133,100,13.133,5.00001,,,,,13.133,6.521626,26.267,23.06151,
5.255,11.90482,6.569,6.402407,6.569,3.629254,5.255,3.428425,13.139,100,13.139,5.00001,,,,,13.14,6.521673,26.28,23.06071,
5.258,11.89203,6.572,6.40328,6.572,3.628609,5.258,3.428481,13.146,100,13.146,5.00001,,,,,13.146,6.521721,26.292,23.05991,
5.26,11.86314,6.575,6.404154,6.575,3.627964,5.26,3.428428,13.152,100,13.152,5.00001,,,,,13.153,6.521756,26.305,23.0591,
5.263,11.79305,6.578,6.405027,6.578,3.627318,5.263,3.428384,13.159,100,13.159,5.00001,,,,,13.159,6.521788,26.318,23.0583,
5.266,11.80638,6.582,6.4059,6.582,3.626673,5.266,3.428423,13.165,100,13.165,5.00001,,,,,13.165,6.52182,26.331,23.0575,
5.268,11.79872,6.585,6.406775,6.585,3.626028,5.268,3.428292,13.171,100,13.171,5.00001,,,,,13.172,6.521851,26.344,23.0567,
5.271,11.76325,6.588,6.407648,6.588,3.625382,5.271,3.428078,13.178,100,13.178,5.00001,,,,,13.178,6.521883,26.357,23.0559,
5.273,11.74344,6.591,6.408521,6.591,3.624737,5.273,3.427977,13.184,100,13.184,5.00001,,,,,13.185,6.521915,26.37,23.0551,
5.276,11.68389,6.594,6.409394,6.594,3.624092,5.276,3.427809,13.191,100,13.191,5.00001,,,,,13.191,6.521947,26.383,23.0543,
5.278,11.69921,6.598,6.410268,6.598,3.623447,5.278,3.427762,13.197,100,13.197,5.00001,,,,,13.198,6.521979,26.395,23.0535,
5.281,11.64451,6.601,6.410131,6.601,3.620993,5.281,3.427659,13.204,100,13.204,5.00001,,,,,13.204,6.522011,26.408,23.0527,
5.284,11.6244,6.604,6.409743,6.604,3.61809,5.284,3.42765,13.21,100,13.21,5.00001,,,,,13.21,6.522043,26.421,23.05188,
5.286,11.59483,6.607,6.409355,6.607,3.615186,5.286,3.427505,13.216,100,13.216,5.00001,,,,,13.217,6.522075,26.434,23.05104,
5.289,11.57195,6.61,6.408967,6.61,3.612283,5.289,3.427421,13.223,100,13.223,5.00001,,,,,13.223,6.522106,26.447,23.05021,
5.291,11.55402,6.614,6.408578,6.614,3.609378,5.291,3.427372,13.229,100,13.229,5.00001,,,,,13.23,6.522138,26.46,23.04937,
5.294,11.52426,6.617,6.40819,6.617,3.606474,5.294,3.427174,13.236,100,13.236,5.00001,,,,,13.236,6.522167,26.473,23.04854,
5.296,11.4895,6.62,6.407802,6.62,3.60357,5.296,3.426939,13.242,100,13.242,5.00001,,,,,13.243,6.522196,26.485,23.0477,
5.299,11.49401,6.623,6.407414,6.623,3.600667,5.299,3.427042,13.249,100,13.249,5.00001,,,,,13.249,6.522225,26.498,23.04687,
5.302,11.44484,6.627,6.407026,6.627,3.597764,5.302,3.426851,13.255,100,13.255,5.00001,,,,,13.256,6.522254,26.511,23.04604,
5.304,11.41804,6.63,6.406638,6.63,3.59486,5.304,3.426767,13.262,100,13.262,5.00001,,,,,13.262,6.522283,26.524,23.0452,
5.307,11.41644,6.633,6.40625,6.633,3.591956,5.307,3.426665,13.268,100,13.268,5.00001,,,,,13.268,6.522311,26.537,23.04437,
5.309,11.39625,6.636,6.405862,6.636,3.589053,5.309,3.426509,13.274,100,13.274,5.00001,,,,,13.275,6.52234,26.55,23.04353,
5.312,11.35741,6.639,6.405474,6.639,3.586149,5.312,3.426547,13.281,100,13.281,5.00001,,,,,13.281,6.522369,26.563,23.0427,
5.314,11.32453,6.643,6.424671,6.643,3.586173,5.314,3.426579,13.287,100,13.287,5.00001,,,,,13.288,6.522398,26.576,23.04186,
5.317,11.32711,6.646,6.447327,6.646,3.586715,5.317,3.426465,13.294,100,13.294,5.00001,,,,,13.294,6.522426,26.588,23.04098,
5.32,11.30161,6.649,6.469983,6.649,3.587257,5.32,3.426378,13.3,100,13.3,5.00001,,,,,13.301,6.522455,26.601,23.04005,
5.322,11.23995,6.652,6.492638,6.652,3.587799,5.322,3.426264,13.307,100,13.307,5.00001,,,,,13.307,6.522484,26.614,23.03913,
5.325,11.20464,6.656,6.515294,6.656,3.588341,5.325,3.426201,13.313,100,13.313,5.00001,,,,,13.313,6.522512,26.627,23.0382,
5.327,11.22284,6.659,6.53795,6.659,3.588883,5.327,3.425905,13.319,100,13.319,5.00001,,,,,13.32,6.522543,26.64,23.03728,
5.33,11.19224,6.662,6.560606,6.662,3.589425,5.33,3.425748,13.326,100,13.326,5.00001,,,,,13.326,6.522573,26.653,23.03635,
5.332,11.18626,6.665,6.583261,6.665,3.589967,5.332,3.425675,13.332,100,13.332,5.00001,,,,,13.333,6.522604,26.666,23.03543,
5.335,11.1917,6.668,6.605917,6.668,3.590509,5.335,3.425626,13.339,100,13.339,5.00001,,,,,13.339,6.522634,26.678,23.03451,
5.338,11.13597,6.672,6.628586,6.672,3.591051,5.338,3.425551,13.345,100,13.345,5.00001,,,,,13.346,6.522664,26.691,23.03358,
5.34,11.11743,6.675,6.651242,6.675,3.591593,5.34,3.425471,13.352,100,13.352,5.00001,,,,,13.352,6.522694,26.704,23.03266,
5.343,11.1069,6.678,6.673897,6.678,3.592135,5.343,3.425253,13.358,100,13.358,5.00001,,,,,13.358,6.522725,26.717,23.03173,
5.345,11.06651,6.681,6.696553,6.681,3.592677,5.345,3.425284,13.364,100,13.364,5.00001,,,,,13.365,6.522755,26.73,23.03081,
5.348,11.06341,6.684,6.724968,6.684,3.60693,5.348,3.42506,13.371,100,13.371,5.00001,,,,,13.371,6.522785,26.743,23.02988,
5.35,11.02588,6.688,6.753857,6.688,3.62231,5.35,3.425008,13.377,100,13.377,5.00001,,,,,13.378,6.522816,26.756,23.02898,
5.353,11.03607,6.691,6.782745,6.691,3.637689,5.353,3.424858,13.384,100,13.384,5.00001,,,,,13.384,6.522846,26.769,23.0281,
5.356,11.02811,6.694,6.811634,6.694,3.653069,5.356,3.424934,13.39,100,13.39,5.00001,,,,,13.391,6.522876,26.781,23.02721,
5.358,10.99008,6.697,6.840522,6.697,3.668448,5.358,3.424963,13.397,100,13.397,5.00001,,,,,13.397,6.522906,26.794,23.02632,
5.361,10.96486,6.701,6.869428,6.701,3.683837,5.361,3.424965,13.403,100,13.403,5.00001,,,,,13.403,6.522924,26.807,23.02543,
5.363,10.93694,6.704,6.898316,6.704,3.699217,5.363,3.424911,13.409,100,13.409,5.00001,,,,,13.41,6.522942,26.82,23.02454,
5.366,10.93855,6.707,6.927205,6.707,3.714596,5.366,3.424826,13.416,100,13.416,5.00001,,,,,13.416,6.52296,26.833,23.02365,
5.368,10.8877,6.71,6.956093,6.71,3.729976,5.368,3.424544,13.422,100,13.422,5.00001,,,,,13.423,6.522978,26.846,23.02276,
5.371,10.85633,6.713,6.984982,6.713,3.745355,5.371,3.424444,13.429,100,13.429,5.00001,,,,,13.429,6.522995,26.859,23.02187,
5.374,10.8633,6.717,7.01387,6.717,3.760735,5.374,3.424255,13.435,100,13.435,5.00001,,,,,13.436,6.523013,26.871,23.02098,
5.376,10.84419,6.72,7.042759,6.72,3.776114,5.376,3.424274,13.442,100,13.442,5.00001,,,,,13.442,6.523031,26.884,23.0201,
5.379,10.79858,6.723,7.071647,6.723,3.791494,5.379,3.424191,13.448,100,13.448,5.00001,,,,,13.448,6.523049,26.897,23.01921,
5.381,10.78961,6.726,7.102878,6.726,3.802605,5.381,3.423956,13.454,100,13.454,5.00001,,,,,13.455,6.523067,26.91,23.01832,
5.384,10.76404,6.729,7.1342,6.729,3.81359,5.384,3.423887,13.461,100,13.461,5.00001,,,,,13.461,6.523084,26.923,23.01744,
5.386,10.74983,6.733,7.165503,6.733,3.824568,5.386,3.423836,13.467,100,13.467,5.00001,,,,,13.468,6.523102,26.936,23.01655,
5.389,10.73576,6.736,7.196806,6.736,3.835546,5.389,3.423838,13.474,100,13.474,5.00001,,,,,13.474,6.52312,26.949,23.01567,
5.392,10.74749,6.739,7.228109,6.739,3.846524,5.392,3.423806,13.48,100,13.48,5.00001,,,,,13.481,6.523138,26.961,23.01479,
5.394,10.72911,6.742,7.259413,6.742,3.857502,5.394,3.423732,13.487,100,13.487,5.00001,,,,,13.487,6.523159,26.974,23.01391,
5.397,10.66096,6.746,7.290716,6.746,3.86848,5.397,3.423506,13.493,100,13.493,5.00001,,,,,13.493,6.52318,26.987,23.01303,
5.399,10.62758,6.749,7.32202,6.749,3.879458,5.399,3.423342,13.499,100,13.499,5.00001,,,,,13.5,6.523202,27,23.01215,
5.402,10.64119,6.752,7.353323,6.752,3.890436,5.402,3.42318,13.506,100,13.506,5.00001,,,,,13.506,6.523224,27.013,23.01126,
5.405,10.61608,6.755,7.384626,6.755,3.901414,5.405,3.423109,13.512,100,13.512,5.00001,,,,,13.513,6.523245,27.026,23.01038,
5.407,10.56577,6.758,7.415948,6.758,3.912399,5.407,3.423004,13.519,100,13.519,5.00001,,,,,13.519,6.523267,27.039,23.0095,
5.41,10.5572,6.762,7.447251,6.762,3.923377,5.41,3.423014,13.525,100,13.525,5.00001,,,,,13.526,6.523288,27.052,23.00862,
5.412,10.55656,6.765,7.47807,6.765,3.934258,5.412,3.422898,13.532,100,13.532,5.00001,,,,,13.532,6.52331,27.064,23.00774,
5.415,10.53821,6.768,7.473884,6.768,3.938149,5.415,3.422671,13.538,100,13.538,5.00001,,,,,13.539,6.523331,27.077,23.00686,
5.417,10.5125,6.771,7.469697,6.771,3.94204,5.417,3.422553,13.545,100,13.545,5.00001,,,,,13.545,6.523353,27.09,23.00601,
5.42,10.50206,6.775,7.465511,6.775,3.945931,5.42,3.422646,13.551,100,13.551,5.00001,,,,,13.551,6.523374,27.103,23.00518,
5.423,10.44949,6.778,7.461324,6.778,3.949822,5.423,3.422597,13.557,100,13.557,5.00001,,,,,13.558,6.523396,27.116,23.00435,
5.425,10.43477,6.781,7.457138,6.781,3.953713,5.425,3.422372,13.564,100,13.564,5.00001,,,,,13.564,6.523417,27.129,23.00352,
5.428,10.41385,6.784,7.452951,6.784,3.957604,5.428,3.422336,13.57,100,13.57,5.00001,,,,,13.571,6.523446,27.142,23.00268,
5.43,10.41158,6.787,7.448762,6.787,3.961497,5.43,3.42223,13.577,100,13.577,5.00001,,,,,13.577,6.523475,27.154,23.00185,
5.433,10.39163,6.791,7.444575,6.791,3.965388,5.433,3.422115,13.583,100,13.583,5.00001,,,,,13.584,6.523503,27.167,23.00102,
5.435,10.34978,6.794,7.440389,6.794,3.969279,5.435,3.422085,13.59,100,13.59,5.00001,,,,,13.59,6.523532,27.18,23.00019,
5.438,10.31509,6.797,7.436202,6.797,3.97317,5.438,3.422018,13.596,100,13.596,5.00001,,,,,13.596,6.523561,27.193,22.99935,
5.441,10.31743,6.8,7.432016,6.8,3.977061,5.441,3.42187,13.602,100,13.602,5.00001,,,,,13.603,6.52359,27.206,22.99852,
5.443,10.32707,6.803,7.427829,6.803,3.980952,5.443,3.421767,13.609,100,13.609,5.00001,,,,,13.609,6.523618,27.219,22.99769,
5.446,10.32103,6.807,7.422952,6.807,3.984487,5.446,3.421624,13.615,100,13.615,5.00001,,,,,13.616,6.523647,27.232,22.99686,
5.448,10.32253,6.81,7.40872,6.81,3.983196,5.448,3.421608,13.622,100,13.622,5.00001,,,,,13.622,6.523675,27.245,22.99603,
5.451,10.32285,6.813,7.394488,6.813,3.981906,5.451,3.421466,13.628,100,13.628,5.00001,,,,,13.629,6.523704,27.257,22.99523,
5.453,10.30599,6.816,7.380248,6.816,3.980616,5.453,3.42149,13.635,100,13.635,5.00001,,,,,13.635,6.523733,27.27,22.99443,
5.456,10.26985,6.82,7.366017,6.82,3.979326,5.456,3.421493,13.641,100,13.641,5.00001,,,,,13.641,6.523761,27.283,22.99364,
5.459,10.24392,6.823,7.351785,6.823,3.978036,5.459,3.421339,13.647,100,13.647,5.00001,,,,,13.648,6.523789,27.296,22.99285,
5.461,10.21757,6.826,7.337554,6.826,3.976746,5.461,3.421444,13.654,100,13.654,5.00001,,,,,13.654,6.523808,27.309,22.99206,
5.464,10.19064,6.829,7.323322,6.829,3.975456,5.464,3.42118,13.66,100,13.66,5.00001,,,,,13.661,6.523826,27.322,22.99127,
5.466,10.1643,6.832,7.30909,6.832,3.974165,5.466,3.421153,13.667,100,13.667,5.00001,,,,,13.667,6.523844,27.335,22.99047,
5.469,10.1517,6.836,7.294858,6.836,3.972875,5.469,3.421174,13.673,100,13.673,5.00001,,,,,13.674,6.523863,27.347,22.98968,
5.471,10.16085,6.839,7.280627,6.839,3.971586,5.471,3.421165,13.68,100,13.68,5.00001,,,,,13.68,6.523881,27.36,22.98889,
5.474,10.15495,6.842,7.266396,6.842,3.970295,5.474,3.421186,13.686,100,13.686,5.00001,,,,,13.686,6.5239,27.373,22.9881,
5.477,10.07299,6.845,7.252155,6.845,3.969005,5.477,3.420883,13.692,100,13.692,5.00001,,,,,13.693,6.523918,27.386,22.98731,
5.479,10.04056,6.848,7.234033,6.848,3.966257,5.479,3.420741,13.699,100,13.699,5.00001,,,,,13.699,6.523937,27.399,22.98652,
5.482,10.07116,6.852,7.184536,6.852,3.951757,5.482,3.420772,13.705,100,13.705,5.00001,,,,,13.706,6.523955,27.412,22.98572,
5.484,10.07024,6.855,7.135039,6.855,3.937258,5.484,3.420616,13.712,100,13.712,5.00001,,,,,13.712,6.523973,27.425,22.98496,
5.487,10.05099,6.858,7.085543,6.858,3.922758,5.487,3.420592,13.718,100,13.718,5.00001,,,,,13.719,6.523992,27.438,22.9842,
5.489,10.04785,6.861,7.036046,6.861,3.908258,5.489,3.420657,13.725,100,13.725,5.00001,,,,,13.725,6.52401,27.45,22.98343,
5.492,10.0266,6.865,6.986549,6.865,3.893759,5.492,3.420451,13.731,100,13.731,5.00001,,,,,13.731,6.524031,27.463,22.98267,
5.495,10.03179,6.868,6.937052,6.868,3.879259,5.495,3.420544,13.737,100,13.737,5.00001,,,,,13.738,6.524061,27.476,22.98191,
5.497,10.0042,6.871,6.887555,6.871,3.864759,5.497,3.42042,13.744,100,13.744,5.00001,,,,,13.744,6.52409,27.489,22.98115,
5.5,9.978465,6.874,6.838029,6.874,3.850251,5.5,3.42025,13.75,100,13.75,5.00001,,,,,13.751,6.52412,27.502,22.98039,
5.502,9.93568,6.877,6.788532,6.877,3.835751,5.502,3.420144,13.757,100,13.757,5.00001,,,,,13.757,6.524149,27.515,22.97963,
5.505,9.912962,6.881,6.739035,6.881,3.821251,5.505,3.419956,13.763,100,13.763,5.00001,,,,,13.764,6.524179,27.528,22.97887,
5.507,9.888999,6.884,6.689538,6.884,3.806751,5.507,3.419931,13.77,100,13.77,5.00001,,,,,13.77,6.524209,27.54,22.97811,
5.51,9.867805,6.887,6.640041,6.887,3.792252,5.51,3.420123,13.776,100,13.776,5.00001,,,,,13.777,6.524238,27.553,22.97734,
5.513,9.855407,6.89,6.586967,6.89,3.774474,5.513,3.419885,13.783,100,13.783,5.00001,,,,,13.783,6.524268,27.566,22.97658,
5.515,9.870899,6.894,6.51689,6.894,3.741109,5.515,3.419814,13.789,100,13.789,5.00001,,,,,13.789,6.524298,27.579,22.97582,
5.518,9.85852,6.897,6.446812,6.897,3.707745,5.518,3.419638,13.795,100,13.795,5.00001,,,,,13.796,6.524327,27.592,22.97509,
5.52,9.844707,6.9,6.376735,6.9,3.674381,5.52,3.419453,13.802,100,13.802,5.00001,,,,,13.802,6.524357,27.605,22.97437,
5.523,9.847568,6.903,6.306615,6.903,3.640997,5.523,3.419492,13.808,100,13.808,5.00001,,,,,13.809,6.524386,27.618,22.97364,
5.525,9.835389,6.906,6.236537,6.906,3.607632,5.525,3.419457,13.815,100,13.815,5.00001,,,,,13.815,6.524414,27.631,22.97291,
5.528,9.822578,6.91,6.16646,6.91,3.574268,5.528,3.419439,13.821,100,13.821,5.00001,,,,,13.822,6.524433,27.643,22.97219,
5.531,9.776789,6.913,6.096382,6.913,3.540904,5.531,3.419395,13.828,100,13.828,5.00001,,,,,13.828,6.524452,27.656,22.97146,
5.533,9.776234,6.916,6.026305,6.916,3.50754,5.533,3.419175,13.834,100,13.834,5.00001,,,,,13.834,6.52447,27.669,22.97074,
5.536,9.770348,6.919,5.956227,6.919,3.474175,5.536,3.419269,13.84,100,13.84,5.00001,,,,,13.841,6.524489,27.682,22.97001,
5.538,9.748582,6.922,5.886149,6.922,3.440811,5.538,3.419098,13.847,100,13.847,5.00001,,,,,13.847,6.524508,27.695,22.96928,
5.541,9.70942,6.926,5.816072,6.926,3.407447,5.541,3.419353,13.853,100,13.853,5.00001,,,,,13.854,6.524528,27.708,22.96856,
5.543,9.717013,6.929,5.745994,6.929,3.374083,5.543,3.419143,13.86,100,13.86,5.00001,,,,,13.86,6.524546,27.721,22.96783,
5.546,9.705362,6.932,5.67415,6.932,3.341165,5.546,3.418926,13.866,100,13.866,5.00001,,,,,13.867,6.524565,27.733,22.9671,
5.549,9.669031,6.935,5.596457,6.935,3.309858,5.549,3.419061,13.873,100,13.873,5.00001,,,,,13.873,6.524584,27.746,22.96638,
5.551,9.657423,6.939,5.518764,6.939,3.278551,5.551,3.418909,13.879,100,13.879,5.00001,,,,,13.879,6.524603,27.759,22.96576,
5.554,9.676627,6.942,5.441071,6.942,3.247244,5.554,3.419026,13.885,100,13.885,5.00001,,,,,13.886,6.524622,27.772,22.96514,
5.556,9.64551,6.945,5.363379,6.945,3.215937,5.556,3.41891,13.892,100,13.892,5.00001,,,,,13.892,6.524641,27.785,22.96453,
5.559,9.615388,6.948,5.285686,6.948,3.18463,5.559,3.418978,13.898,100,13.898,5.00001,,,,,13.899,6.524662,27.798,22.96391,
5.561,9.614299,6.951,5.207993,6.951,3.153323,5.561,3.418836,13.905,100,13.905,5.00001,,,,,13.905,6.524688,27.811,22.96329,
5.564,9.566171,6.955,5.1303,6.955,3.122016,5.564,3.418654,13.911,100,13.911,5.00001,,,,,13.912,6.524713,27.823,22.96267,
5.567,9.558117,6.958,5.052608,6.958,3.090709,5.567,3.418694,13.918,100,13.918,5.00001,,,,,13.918,6.524739,27.836,22.96206,
5.569,9.591989,6.961,4.974868,6.961,3.059384,5.569,3.41862,13.924,100,13.924,5.00001,,,,,13.924,6.524765,27.849,22.96144,
5.572,9.583534,6.964,4.897176,6.964,3.028077,5.572,3.418481,13.93,100,13.93,5.00001,,,,,13.931,6.52479,27.862,22.96082,
5.574,9.573927,6.967,4.819483,6.967,2.99677,5.574,3.418279,13.937,100,13.937,5.00001,,,,,13.937,6.524816,27.875,22.9602,
5.577,9.537601,6.971,4.74179,6.971,2.965463,5.577,3.418128,13.943,100,13.943,5.00001,,,,,13.944,6.524841,27.888,22.95959,
5.579,9.514542,6.974,4.673148,6.974,2.935772,5.579,3.417972,13.95,100,13.95,5.00001,,,,,13.95,6.524867,27.901,22.95897,
5.582,9.531811,6.977,4.628994,6.977,2.910454,5.582,3.418024,13.956,100,13.956,5.00001,,,,,13.957,6.524892,27.914,22.95835,
5.585,9.496069,6.98,4.584839,6.98,2.885135,5.585,3.417979,13.963,100,13.963,5.00001,,,,,13.963,6.524918,27.926,22.95781,
5.587,9.489709,6.984,4.540685,6.984,2.859817,5.587,3.417975,13.969,100,13.969,5.00001,,,,,13.969,6.524944,27.939,22.95726,
5.59,9.469543,6.987,4.496531,6.987,2.834498,5.59,3.41789,13.975,100,13.975,5.00001,,,,,13.976,6.52497,27.952,22.95671,
5.592,9.43434,6.99,4.45235,6.99,2.809165,5.592,3.417824,13.982,100,13.982,5.00001,,,,,13.982,6.524995,27.965,22.95616,
5.595,9.397452,6.993,4.408195,6.993,2.783846,5.595,3.417782,13.988,100,13.988,5.00001,,,,,13.989,6.525023,27.978,22.95561,
5.597,9.407962,6.996,4.364041,6.996,2.758528,5.597,3.41765,13.995,100,13.995,5.00001,,,,,13.995,6.525049,27.991,22.95506,
5.6,9.418525,7,4.319886,7,2.733209,5.6,3.417784,14.001,100,14.001,5.00001,,,,,14.002,6.525076,28.004,22.95451,
5.603,9.400683,7.003,4.275732,7.003,2.707891,5.603,3.417622,14.008,100,14.008,5.00001,,,,,14.008,6.525103,28.016,22.95396,
5.605,9.359148,7.006,4.231577,7.006,2.682572,5.605,3.417494,14.014,100,14.014,5.00001,,,,,14.015,6.52513,28.029,22.95341,
5.608,9.314569,7.009,4.187423,7.009,2.657254,5.608,3.417263,14.02,100,14.02,5.00001,,,,,14.021,6.525157,28.042,22.95286,
5.61,9.3277,7.012,4.143269,7.012,2.631935,5.61,3.417345,14.027,100,14.027,5.00001,,,,,14.027,6.525184,28.055,22.95231,
5.613,9.314075,7.016,4.101828,7.016,2.608477,5.613,3.417319,14.033,100,14.033,5.00001,,,,,14.034,6.525211,28.068,22.95176,
5.615,9.302767,7.019,4.06594,7.019,2.588829,5.615,3.417256,14.04,100,14.04,5.00001,,,,,14.04,6.525238,28.081,22.95122,
5.618,9.287509,7.022,4.030074,7.022,2.569192,5.618,3.417249,14.046,100,14.046,5.00001,,,,,14.047,6.525265,28.094,22.95079,
5.621,9.288444,7.025,3.994208,7.025,2.549555,5.621,3.417105,14.053,100,14.053,5.00001,,,,,14.053,6.525291,28.107,22.95035,
5.623,9.283114,7.029,3.958342,7.029,2.529918,5.623,3.417178,14.059,100,14.059,5.00001,,,,,14.06,6.525319,28.119,22.94991,
5.626,9.257498,7.032,3.922476,7.032,2.510282,5.626,3.417056,14.066,100,14.066,5.00001,,,,,14.066,6.525344,28.132,22.94948,
5.628,9.222934,7.035,3.88661,7.035,2.490645,5.628,3.417156,14.072,100,14.072,5.00001,,,,,14.072,6.525369,28.145,22.94904,
5.631,9.221586,7.038,3.850744,7.038,2.471008,5.631,3.416979,14.078,100,14.078,5.00001,,,,,14.079,6.525394,28.158,22.94861,
5.633,9.218737,7.041,3.814878,7.041,2.451371,5.633,3.417032,14.085,100,14.085,5.00001,,,,,14.085,6.525418,28.171,22.94817,
5.636,9.209883,7.045,3.779012,7.045,2.431734,5.636,3.416843,14.091,100,14.091,5.00001,,,,,14.092,6.525443,28.184,22.94773,
5.639,9.194143,7.048,3.743124,7.048,2.412086,5.639,3.416562,14.098,100,14.098,5.00001,,,,,14.098,6.525468,28.197,22.9473,
5.641,9.164286,7.051,3.707258,7.051,2.392449,5.641,3.416564,14.104,100,14.104,5.00001,,,,,14.105,6.525492,28.209,22.94686,
5.644,9.193674,7.054,3.671392,7.054,2.372813,5.644,3.416677,14.111,100,14.111,5.00001,,,,,14.111,6.525517,28.222,22.94643,
5.646,9.188142,7.058,3.639022,7.058,2.356381,5.646,3.416546,14.117,100,14.117,5.00001,,,,,14.117,6.525542,28.235,22.94599,
5.649,9.164461,7.061,3.612032,7.061,2.344884,5.649,3.416478,14.123,100,14.123,5.00001,,,,,14.124,6.525566,28.248,22.94555,
5.651,9.156665,7.064,3.585042,7.064,2.333386,5.651,3.41647,14.13,100,14.13,5.00001,,,,,14.13,6.525591,28.261,22.9451,
5.654,9.125027,7.067,3.558053,7.067,2.321889,5.654,3.41662,14.136,100,14.136,5.00001,,,,,14.137,6.525616,28.274,22.94465,
5.657,9.110369,7.07,3.531063,7.07,2.310392,5.657,3.416464,14.143,100,14.143,5.00001,,,,,14.143,6.52564,28.287,22.9442,
5.659,9.096783,7.074,3.504073,7.074,2.298894,5.659,3.416304,14.149,100,14.149,5.00001,,,,,14.15,6.52567,28.3,22.94375,
5.662,9.078356,7.077,3.477067,7.077,2.28739,5.662,3.416362,14.156,100,14.156,5.00001,,,,,14.156,6.525706,28.312,22.9433,
5.664,9.093071,7.08,3.450077,7.08,2.275892,5.664,3.416232,14.162,100,14.162,5.00001,,,,,14.162,6.525742,28.325,22.94285,
5.667,9.097837,7.083,3.423088,7.083,2.264395,5.667,3.416305,14.168,100,14.168,5.00001,,,,,14.169,6.525778,28.338,22.9424,
5.669,9.076022,7.086,3.396098,7.086,2.252898,5.669,3.415942,14.175,100,14.175,5.00001,,,,,14.175,6.525814,28.351,22.94195,
5.672,9.068004,7.09,3.369108,7.09,2.2414,5.672,3.416117,14.181,100,14.181,5.00001,,,,,14.182,6.52585,28.364,22.9415,
5.675,9.044163,7.093,3.342118,7.093,2.229903,5.675,3.41602,14.188,100,14.188,5.00001,,,,,14.188,6.525886,28.377,22.94105,
5.677,9.035883,7.096,3.315128,7.096,2.218405,5.677,3.416239,14.194,100,14.194,5.00001,,,,,14.195,6.525922,28.39,22.9406,
5.68,8.998902,7.099,3.294248,7.099,2.208595,5.68,3.416139,14.201,100,14.201,5.00001,,,,,14.201,6.525958,28.402,22.94015,
5.682,8.997478,7.103,3.28131,7.103,2.200977,5.682,3.415907,14.207,100,14.207,5.00001,,,,,14.207,6.525994,28.415,22.93969,
5.685,8.994478,7.106,3.268364,7.106,2.193355,5.685,3.415969,14.213,100,14.213,5.00001,,,,,14.214,6.52603,28.428,22.93919,
5.688,8.982124,7.109,3.255426,7.109,2.185737,5.688,3.415956,14.22,100,14.22,5.00001,,,,,14.22,6.526066,28.441,22.93869,
5.69,8.947506,7.112,3.242488,7.112,2.178119,5.69,3.415911,14.226,100,14.226,5.00001,,,,,14.227,6.526102,28.454,22.9382,
5.693,8.956965,7.115,3.22955,7.115,2.170501,5.693,3.415782,14.233,100,14.233,5.00001,,,,,14.233,6.526124,28.467,22.9377,
5.695,8.960028,7.119,3.216612,7.119,2.162883,5.695,3.415797,14.239,100,14.239,5.00001,,,,,14.24,6.526133,28.48,22.9372,
5.698,8.903871,7.122,3.203674,7.122,2.155265,5.698,3.415738,14.246,100,14.246,5.00001,,,,,14.246,6.526142,28.493,22.9367,
5.7,8.945701,7.125,3.190736,7.125,2.147647,5.7,3.415611,14.252,100,14.252,5.00001,,,,,14.252,6.52615,28.505,22.93621,
5.703,8.931629,7.128,3.177798,7.128,2.140029,5.703,3.415515,14.258,100,14.258,5.00001,,,,,14.259,6.526159,28.518,22.93571,
5.706,8.891295,7.131,3.16486,7.131,2.132412,5.706,3.415578,14.265,100,14.265,5.00001,,,,,14.265,6.526168,28.531,22.93521,
5.708,8.876316,7.135,3.151915,7.135,2.124789,5.708,3.415332,14.271,100,14.271,5.00001,,,,,14.272,6.526176,28.544,22.93472,
5.711,8.889704,7.138,3.138977,7.138,2.117172,5.711,3.41539,14.278,100,14.278,5.00001,,,,,14.278,6.526185,28.557,22.93422,
5.713,8.855153,7.141,3.129881,7.141,2.111217,5.713,3.415441,14.284,100,14.284,5.00001,,,,,14.285,6.526194,28.57,22.93372,
5.716,8.875744,7.144,3.124852,7.144,2.107023,5.716,3.415617,14.291,100,14.291,5.00001,,,,,14.291,6.526203,28.583,22.93323,
5.718,8.867689,7.148,3.119824,7.148,2.10283,5.718,3.4155,14.297,100,14.297,5.00001,,,,,14.298,6.526211,28.595,22.93278,
