Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,ml/min,ml,Fraction,ml,Injection,ml,,
9.682,5.278547,12.102,4.389935,12.102,2.623539,9.682,3.838,24.203,0.3000006,,,,,24.202,6.874454,
9.683,5.285616,12.104,4.419241,12.104,2.63267,9.683,3.838755,24.205,0.3000006,,,,,24.204,6.874387,
9.683,5.282714,12.105,4.461557,12.105,2.633735,9.684,3.839602,24.207,0.3000006,,,,,24.206,6.874322,
9.684,5.299217,12.106,4.456408,12.106,2.631345,9.685,3.840491,24.209,0.3000006,,,,,24.209,6.874207,
9.685,5.297143,12.107,4.421396,12.107,2.617762,9.685,3.84145,24.211,0.3000006,,,,,24.211,6.874063,
9.686,5.285523,12.108,4.373436,12.108,2.607902,9.686,3.842272,24.214,0.3000006,,,,,24.213,6.873948,
9.687,5.299039,12.109,4.354378,12.109,2.605828,9.687,3.843056,24.216,0.3000006,,,,,24.215,6.87389,
9.688,5.302231,12.11,4.347828,12.11,2.604255,9.688,3.843774,24.218,0.3000006,,,,,24.217,6.873832,
9.689,5.304713,12.111,4.350713,12.111,2.601013,9.689,3.844468,24.22,0.3000006,,,,,24.219,6.873731,
9.69,5.30939,12.112,4.352781,12.112,2.599997,9.69,3.84535,24.222,0.3000006,,,,,24.222,6.87363,
9.69,5.299162,12.113,4.374279,12.113,2.60211,9.691,3.846242,24.224,0.3000006,,,,,24.224,6.873523,
9.691,5.284445,12.114,4.375942,12.114,2.611653,9.691,3.846973,24.227,0.3000006,,,,,24.226,6.873414,
9.692,5.282377,12.115,4.395769,12.115,2.623243,9.692,3.847755,24.229,0.3000006,,,,,24.228,6.873307,
9.693,5.29016,12.117,4.402511,12.117,2.632358,9.693,3.848471,24.231,0.3000006,,,,,24.23,6.873205,
9.694,5.312247,12.118,4.412557,12.118,2.634465,9.694,3.849351,24.233,0.3000006,,,,,24.232,6.873105,
9.695,5.330654,12.119,4.407242,12.119,2.628784,9.695,3.850323,24.235,0.3000006,,,,,24.235,6.873029,
9.696,5.345072,12.12,4.396105,12.12,2.611841,9.696,3.851184,24.237,0.3000006,,,,,24.237,6.872953,
9.696,5.354212,12.121,4.382598,12.121,2.599261,9.697,3.852141,24.24,0.3000006,,,,,24.239,6.872866,
9.697,5.351135,12.122,4.376237,12.122,2.585888,9.698,3.852991,24.242,0.3000006,,,,,24.241,6.872776,
9.698,5.346543,12.123,4.367366,12.123,2.587949,9.698,3.853679,24.244,0.3000006,,,,,24.243,6.872699,
9.699,5.336621,12.124,4.345607,12.124,2.587697,9.699,3.854285,24.246,0.3000006,,,,,24.245,6.872639,
9.7,5.332221,12.125,4.344412,12.125,2.59863,9.7,3.855005,24.248,0.3000006,,,,,24.248,6.872574,
9.701,5.327285,12.126,4.338943,12.126,2.597342,9.701,3.855803,24.25,0.3000006,,,,,24.25,6.872485,
9.702,5.322506,12.127,4.358147,12.127,2.596744,9.702,3.856631,24.253,0.3000006,,,,,24.252,6.872396,
9.702,5.320069,12.128,4.374145,12.128,2.602375,9.703,3.857383,24.255,0.3000006,,,,,24.254,6.872328,
9.703,5.31322,12.129,4.364341,12.129,2.598477,9.704,3.85821,24.257,0.3000006,,,,,24.256,6.872263,
9.704,5.314248,12.131,4.373227,12.131,2.600976,9.704,3.858973,24.259,0.3000006,,,,,24.258,6.872206,
9.705,5.322919,12.132,4.360655,12.132,2.594028,9.705,3.859764,24.261,0.3000006,,,,,24.261,6.872156,
9.706,5.325808,12.133,4.371587,12.133,2.589744,9.706,3.860636,24.263,0.3000006,,,,,24.263,6.872096,
9.707,5.3341,12.134,4.373888,12.134,2.593246,9.707,3.861465,24.266,0.3000006,,,,,24.265,6.872,
9.708,5.343741,12.135,4.36017,12.135,2.582502,9.708,3.862282,24.268,0.3000006,,,,,24.267,6.871905,
9.709,5.347765,12.136,4.358812,12.136,2.585646,9.709,3.863074,24.27,0.3000006,,,,,24.269,6.871841,
9.709,5.34608,12.137,4.362429,12.137,2.583732,9.71,3.863753,24.272,0.3000006,,,,,24.271,6.871781,
9.71,5.335993,12.138,4.351801,12.138,2.591002,9.71,3.86449,24.274,0.3000006,,,,,24.274,6.87173,
9.711,5.322396,12.139,4.335279,12.139,2.597444,9.711,3.865307,24.276,0.3000006,,,,,24.276,6.871686,
9.712,5.296271,12.14,4.292557,12.14,2.58201,9.712,3.866115,24.279,0.3000006,,,,,24.278,6.871624,
9.713,5.284537,12.141,4.260678,12.141,2.566686,9.713,3.86688,24.281,0.3000006,,,,,24.28,6.871521,
9.714,5.285697,12.142,4.246227,12.142,2.550304,9.714,3.867661,24.283,0.3000006,,,,,24.282,6.871417,
9.715,5.277789,12.144,4.256656,12.144,2.545263,9.715,3.868541,24.285,0.3000006,,,,,24.284,6.871363,
9.715,5.279791,12.145,4.287034,12.145,2.563411,9.716,3.86922,24.287,0.3000006,,,,,24.287,6.871309,
9.716,5.281263,12.146,4.292011,12.146,2.566602,9.717,3.870068,24.289,0.3000006,,,,,24.289,6.871234,
9.717,5.270613,12.147,4.294534,12.147,2.571929,9.717,3.870882,24.292,0.3000006,,,,,24.291,6.871148,
9.718,5.273844,12.148,4.270949,12.148,2.569159,9.718,3.871585,24.294,0.3000006,,,,,24.293,6.871058,
9.719,5.281119,12.149,4.287916,12.149,2.574081,9.719,3.87235,24.296,0.3000006,,,,,24.295,6.870964,
9.72,5.294059,12.15,4.287095,12.15,2.575405,9.72,3.873091,24.298,0.3000006,,,,,24.297,6.87087,
9.721,5.32148,12.151,4.296971,12.151,2.565094,9.721,3.873891,24.3,0.3000006,,,,,24.3,6.870761,
9.722,5.355675,12.152,4.293787,12.152,2.564771,9.722,3.874619,24.302,0.3000006,,,,,24.302,6.870653,
9.722,5.376788,12.153,4.287596,12.153,2.569192,9.723,3.875335,24.305,0.3000006,,,,,24.304,6.870611,
9.723,5.390144,12.154,4.320759,12.154,2.58104,9.723,3.876186,24.307,0.3000006,,,,,24.306,6.870592,
9.724,5.384002,12.155,4.332737,12.155,2.580791,9.724,3.876938,24.309,0.3000006,,,,,24.308,6.870543,
9.725,5.356598,12.157,4.327516,12.157,2.566343,9.725,3.877766,24.311,0.3000006,,,,,24.31,6.870457,
9.726,5.332199,12.158,4.319452,12.158,2.55664,9.726,3.878627,24.313,0.3000006,,,,,24.312,6.870372,
9.727,5.317501,12.159,4.288427,12.159,2.549907,9.727,3.879425,24.315,0.3000006,,,,,24.315,6.870293,
9.728,5.308816,12.16,4.270708,12.16,2.539245,9.728,3.880165,24.318,0.3000006,,,,,24.317,6.870213,
9.728,5.316043,12.161,4.287413,12.161,2.549853,9.729,3.881038,24.32,0.3000006,,,,,24.319,6.870139,
9.729,5.32104,12.162,4.29579,12.162,2.566542,9.73,3.881665,24.322,0.3000006,,,,,24.321,6.870066,
9.73,5.314078,12.163,4.314417,12.163,2.592312,9.73,3.882409,24.324,0.3000006,,,,,24.323,6.870005,
9.731,5.309162,12.164,4.301861,12.164,2.593069,9.731,3.883192,24.326,0.3000006,,,,,24.325,6.869954,
9.732,5.300464,12.165,4.28718,12.165,2.577097,9.732,3.8839,24.328,0.3000006,,,,,24.328,6.869898,
9.733,5.288867,12.166,4.273798,12.166,2.559417,9.733,3.884634,24.331,0.3000006,,,,,24.33,6.869819,
9.734,5.298106,12.167,4.278251,12.167,2.552357,9.734,3.885502,24.333,0.3000006,,,,,24.332,6.86974,
9.735,5.311752,12.168,4.268872,12.168,2.558653,9.735,3.886373,24.335,0.3000006,,,,,24.334,6.869619,
9.735,5.321939,12.17,4.2545,12.17,2.551079,9.736,3.887204,24.337,0.3000006,,,,,24.336,6.869492,
9.736,5.328876,12.171,4.24484,12.171,2.552545,9.736,3.888006,24.339,0.3000006,,,,,24.338,6.86939,
9.737,5.32805,12.172,4.237576,12.172,2.546507,9.737,3.888692,24.341,0.3000006,,,,,24.341,6.869307,
9.738,5.321524,12.173,4.24561,12.173,2.546927,9.738,3.889431,24.344,0.3000006,,,,,24.343,6.869219,
9.739,5.318003,12.174,4.242796,12.174,2.545425,9.739,3.890181,24.346,0.3000006,,,,,24.345,6.869114,
9.74,5.312591,12.175,4.237043,12.175,2.548645,9.74,3.891068,24.348,0.3000006,,,,,24.347,6.869009,
9.741,5.308157,12.176,4.248488,12.176,2.551383,9.741,3.891802,24.35,0.3000006,,,,,24.349,6.868936,
9.741,5.296996,12.177,4.243018,12.177,2.55398,9.742,3.892466,24.352,0.3000006,,,,,24.351,6.868863,
9.742,5.28678,12.178,4.253926,12.178,2.551969,9.743,3.893263,24.354,0.3000006,,,,,24.354,6.868782,
9.743,5.294255,12.179,4.261145,12.179,2.554171,9.743,3.893988,24.357,0.3000006,,,,,24.356,6.868696,
9.744,5.308114,12.18,4.261806,12.18,2.55184,9.744,3.894682,24.359,0.3000006,,,,,24.358,6.86861,
9.745,5.323664,12.181,4.277,12.181,2.542425,9.745,3.895445,24.361,0.3000006,,,,,24.36,6.868526,
9.746,5.337155,12.183,4.286209,12.183,2.543679,9.746,3.896185,24.363,0.3000006,,,,,24.362,6.868441,
9.747,5.33937,12.184,4.273118,12.184,2.548421,9.747,3.89697,24.365,0.3000006,,,,,24.364,6.868364,
9.748,5.331571,12.185,4.26877,12.185,2.556282,9.748,3.89783,24.367,0.3000006,,,,,24.367,6.868288,
9.748,5.319698,12.186,4.256409,12.186,2.557522,9.749,3.898543,24.369,0.3000006,,,,,24.369,6.86819,
9.749,5.313889,12.187,4.233743,12.187,2.538569,9.749,3.899295,24.372,0.3000006,,,,,24.371,6.868083,
9.75,5.318491,12.188,4.230554,12.188,2.527904,9.75,3.900075,24.374,0.3000006,,,,,24.373,6.868018,
9.751,5.318338,12.189,4.224617,12.189,2.530062,9.751,3.900814,24.376,0.3000006,,,,,24.375,6.868012,
9.752,5.318329,12.19,4.216818,12.19,2.529303,9.752,3.901501,24.378,0.3000006,,,,,24.377,6.867994,
9.753,5.329546,12.191,4.203063,12.191,2.535118,9.753,3.902309,24.38,0.3000006,,,,,24.38,6.867867,
9.754,5.316395,12.192,4.191997,12.192,2.523133,9.754,3.902993,24.382,0.3000006,,,,,24.382,6.86774,
9.754,5.311024,12.193,4.193637,12.193,2.512446,9.755,3.903664,24.385,0.3000006,,,,,24.384,6.867722,
9.755,5.324637,12.194,4.211554,12.194,2.515732,9.756,3.904491,24.387,0.3000006,,,,,24.386,6.86773,
9.756,5.339221,12.196,4.211159,12.196,2.51723,9.756,3.90527,24.389,0.3000006,,,,,24.388,6.867703,
9.757,5.359173,12.197,4.210439,12.197,2.527177,9.757,3.906155,24.391,0.3000006,,,,,24.39,6.867633,
9.758,5.381755,12.198,4.210557,12.198,2.528093,9.758,3.907,24.393,0.3000006,,,,,24.393,6.867564,
9.759,5.38461,12.199,4.235068,12.199,2.536764,9.759,3.907703,24.395,0.3000006,,,,,24.395,6.867496,
9.76,5.375377,12.2,4.260532,12.2,2.562665,9.76,3.908364,24.398,0.3000006,,,,,24.397,6.867427,
9.761,5.361456,12.201,4.273656,12.201,2.569222,9.761,3.909108,24.4,0.3000006,,,,,24.399,6.867343,
9.761,5.35121,12.202,4.279894,12.202,2.571768,9.762,3.909802,24.402,0.3000006,,,,,24.401,6.867256,
9.762,5.338809,12.203,4.261036,12.203,2.553997,9.762,3.910564,24.404,0.3000006,,,,,24.403,6.867186,
9.763,5.335508,12.204,4.249573,12.204,2.54082,9.763,3.911372,24.406,0.3000006,,,,,24.406,6.867129,
9.764,5.334206,12.205,4.237713,12.205,2.534298,9.764,3.912244,24.408,0.3000006,,,,,24.408,6.867062,
9.765,5.318176,12.206,4.217074,12.206,2.528981,9.765,3.913038,24.411,0.3000006,,,,,24.41,6.866958,
9.766,5.304766,12.207,4.225222,12.207,2.534606,9.766,3.913717,24.413,0.3000006,,,,,24.412,6.866854,
9.767,5.308365,12.209,4.217405,12.209,2.541849,9.767,3.914538,24.415,0.3000006,,,,,24.414,6.866833,
9.767,5.322991,12.21,4.20287,12.21,2.543031,9.768,3.915307,24.417,0.3000006,,,,,24.416,6.866819,
9.768,5.343612,12.211,4.184597,12.211,2.535581,9.769,3.916053,24.419,0.3000006,,,,,24.419,6.866795,
9.769,5.359411,12.212,4.176309,12.212,2.524817,9.769,3.916777,24.421,0.3000006,,,,,24.421,6.866764,
9.77,5.34846,12.213,4.186802,12.213,2.514269,9.77,3.917594,24.424,0.3000006,,,,,24.423,6.866706,
9.771,5.331081,12.214,4.199923,12.214,2.506396,9.771,3.918346,24.426,0.3000006,,,,,24.425,6.866588,
9.772,5.31364,12.215,4.21349,12.215,2.512009,9.772,3.919097,24.428,0.3000006,,,,,24.427,6.866469,
9.773,5.30683,12.216,4.213923,12.216,2.511739,9.773,3.919828,24.43,0.3000006,,,,,24.429,6.866417,
9.773,5.320337,12.217,4.208128,12.217,2.514132,9.774,3.920546,24.432,0.3000006,,,,,24.432,6.866364,
9.774,5.335494,12.218,4.198594,12.218,2.509822,9.775,3.921308,24.434,0.3000006,,,,,24.434,6.866339,
9.775,5.352276,12.219,4.193718,12.219,2.503615,9.775,3.922065,24.437,0.3000006,,,,,24.436,6.866325,
9.776,5.363408,12.22,4.204435,12.22,2.506488,9.776,3.922753,24.439,0.3000006,,,,,24.438,6.866279,
9.777,5.358239,12.221,4.218131,12.221,2.512534,9.777,3.923491,24.441,0.3000006,,,,,24.44,6.866181,
9.778,5.353105,12.223,4.215132,12.223,2.519527,9.778,3.924345,24.443,0.3000006,,,,,24.442,6.866088,
9.779,5.33987,12.224,4.226737,12.224,2.527044,9.779,3.925068,24.445,0.3000006,,,,,24.445,6.86606,
9.78,5.326005,12.225,4.228392,12.225,2.530966,9.78,3.925885,24.447,0.3000006,,,,,24.447,6.866033,
9.78,5.321902,12.226,4.229888,12.226,2.522585,9.781,3.926665,24.45,0.3000006,,,,,24.449,6.865984,
9.781,5.312857,12.227,4.237858,12.227,2.521343,9.781,3.927333,24.452,0.3000006,,,,,24.451,6.865929,
9.782,5.306289,12.228,4.244713,12.228,2.526388,9.782,3.928056,24.454,0.3000006,,,,,24.453,6.865871,
9.783,5.303662,12.229,4.266805,12.229,2.544124,9.783,3.928866,24.456,0.3000006,,,,,24.455,6.865811,
9.784,5.319344,12.23,4.271285,12.23,2.547574,9.784,3.929524,24.458,0.3000006,,,,,24.458,6.865749,
9.785,5.328421,12.231,4.238607,12.231,2.530182,9.785,3.930315,24.46,0.3000006,,,,,24.46,6.865679,
9.786,5.328801,12.232,4.187741,12.232,2.503384,9.786,3.931161,24.463,0.3000006,,,,,24.462,6.865608,
9.786,5.341019,12.233,4.14711,12.233,2.491869,9.787,3.931994,24.465,0.3000006,,,,,24.464,6.865553,
9.787,5.342925,12.234,4.137356,12.234,2.501837,9.788,3.932724,24.467,0.3000006,,,,,24.466,6.865502,
9.788,5.346883,12.236,4.162132,12.236,2.512522,9.788,3.933412,24.469,0.3000006,,,,,24.468,6.865444,
9.789,5.365245,12.237,4.184679,12.237,2.508991,9.789,3.93417,24.471,0.3000006,,,,,24.471,6.865379,
9.79,5.358074,12.238,4.170484,12.238,2.486897,9.79,3.934854,24.473,0.3000006,,,,,24.473,6.865318,
9.791,5.34602,12.239,4.139192,12.239,2.466004,9.791,3.935647,24.476,0.3000006,,,,,24.475,6.865269,
9.792,5.334266,12.24,4.108675,12.24,2.462124,9.792,3.93639,24.478,0.3000006,,,,,24.477,6.865219,
9.793,5.318492,12.241,4.111302,12.241,2.469375,9.793,3.937212,24.48,0.3000006,,,,,24.479,6.865133,
9.793,5.317072,12.242,4.132707,12.242,2.485789,9.794,3.93795,24.482,0.3000006,,,,,24.481,6.865042,
9.794,5.316014,12.243,4.144053,12.243,2.489857,9.794,3.938777,24.484,0.3000006,,,,,24.483,6.864964,
9.795,5.317631,12.244,4.145354,12.244,2.489571,9.795,3.939367,24.486,0.3000006,,,,,24.486,6.864894,
9.796,5.325156,12.245,4.140779,12.245,2.499412,9.796,3.940089,24.489,0.3000006,,,,,24.488,6.864811,
9.797,5.31847,12.246,4.142674,12.246,2.499581,9.797,3.940768,24.491,0.3000006,,,,,24.49,6.864697,
9.798,5.313659,12.247,4.151809,12.247,2.510357,9.798,3.941494,24.493,0.3000006,,,,,24.492,6.864583,
9.799,5.328257,12.249,4.148106,12.249,2.506225,9.799,3.942301,24.495,0.3000006,,,,,24.494,6.864487,
9.799,5.32817,12.25,4.138354,12.25,2.490161,9.8,3.943027,24.497,0.3000006,,,,,24.496,6.864392,
9.8,5.324941,12.251,4.108494,12.251,2.482735,9.801,3.943751,24.499,0.3000006,,,,,24.499,6.864315,
9.801,5.338849,12.252,4.107132,12.252,2.480403,9.801,3.944455,24.502,0.3000006,,,,,24.501,6.864247,
9.802,5.344562,12.253,4.119569,12.253,2.492268,9.802,3.94526,24.504,0.3000006,,,,,24.503,6.864191,
9.803,5.353302,12.254,4.140857,12.254,2.495857,9.803,3.9459,24.506,0.3000006,,,,,24.505,6.864156,
9.804,5.349374,12.255,4.16155,12.255,2.492806,9.804,3.946662,24.508,0.3000006,,,,,24.507,6.86412,
9.805,5.358613,12.256,4.154644,12.256,2.490203,9.805,3.947509,24.51,0.3000006,,,,,24.509,6.864052,
9.806,5.35041,12.257,4.123197,12.257,2.47368,9.806,3.948211,24.512,0.3000006,,,,,24.512,6.863984,
9.806,5.340573,12.258,4.101649,12.258,2.465731,9.807,3.948855,24.515,0.3000006,,,,,24.514,6.863936,
9.807,5.371758,12.259,4.101856,12.259,2.466475,9.807,3.949627,24.517,0.3000006,,,,,24.516,6.863897,
9.808,5.384726,12.26,4.117482,12.26,2.473853,9.808,3.950424,24.519,0.3000006,,,,,24.518,6.863846,
9.809,5.374858,12.262,4.143282,12.262,2.487661,9.809,3.951094,24.521,0.3000006,,,,,24.52,6.863779,
9.81,5.380902,12.263,4.145676,12.263,2.492649,9.81,3.951862,24.523,0.3000006,,,,,24.522,6.863717,
9.811,5.358198,12.264,4.13638,12.264,2.49509,9.811,3.95257,24.525,0.3000006,,,,,24.525,6.863703,
9.812,5.335302,12.265,4.140216,12.265,2.505708,9.812,3.953128,24.528,0.3000006,,,,,24.527,6.863689,
9.812,5.328201,12.266,4.137959,12.266,2.504796,9.813,3.953745,24.53,0.3000006,,,,,24.529,6.863619,
9.813,5.327764,12.267,4.123757,12.267,2.494693,9.814,3.954586,24.532,0.3000006,,,,,24.531,6.863535,
9.814,5.316652,12.268,4.099425,12.268,2.481445,9.814,3.955226,24.534,0.3000006,,,,,24.533,6.86342,
9.815,5.334152,12.269,4.085687,12.269,2.472053,9.815,3.956005,24.536,0.3000006,,,,,24.535,6.863275,
9.816,5.355072,12.27,4.09503,12.27,2.465432,9.816,3.956926,24.538,0.3000006,,,,,24.538,6.863158,
9.817,5.357227,12.271,4.108616,12.271,2.455775,9.817,3.957746,24.541,0.3000006,,,,,24.54,6.863173,
9.818,5.37577,12.272,4.107702,12.272,2.448749,9.818,3.958512,24.543,0.3000006,,,,,24.542,6.863188,
9.819,5.397106,12.273,4.11174,12.273,2.456144,9.819,3.959186,24.545,0.3000006,,,,,24.544,6.863173,
9.819,5.390266,12.275,4.107543,12.275,2.464082,9.82,3.959982,24.547,0.3000006,,,,,24.546,6.863153,
9.82,5.383745,12.276,4.108656,12.276,2.466972,9.82,3.960729,24.549,0.3000006,,,,,24.548,6.863094,
9.821,5.373466,12.277,4.107803,12.277,2.462701,9.821,3.961545,24.551,0.3000006,,,,,24.551,6.863001,
9.822,5.352692,12.278,4.103641,12.278,2.45835,9.822,3.962421,24.553,0.3000006,,,,,24.553,6.862914,
9.823,5.35365,12.279,4.113315,12.279,2.467992,9.823,3.963199,24.556,0.3000006,,,,,24.555,6.862848,
9.824,5.364228,12.28,4.108253,12.28,2.481086,9.824,3.963852,24.558,0.3000006,,,,,24.557,6.862782,
9.825,5.370073,12.281,4.092054,12.281,2.481604,9.825,3.964444,24.56,0.3000006,,,,,24.559,6.86273,
9.825,5.363977,12.282,4.085834,12.282,2.474122,9.826,3.965192,24.562,0.3000006,,,,,24.561,6.862679,
9.826,5.356855,12.283,4.055019,12.283,2.464913,9.827,3.965984,24.564,0.3000006,,,,,24.564,6.862634,
9.827,5.357962,12.284,4.077224,12.284,2.463725,9.827,3.966675,24.566,0.3000006,,,,,24.566,6.862594,
9.828,5.366691,12.285,4.100747,12.285,2.473328,9.828,3.967439,24.569,0.3000006,,,,,24.568,6.862556,
9.829,5.375405,12.286,4.125224,12.286,2.475467,9.829,3.968097,24.571,0.3000006,,,,,24.57,6.862524,
9.83,5.369302,12.288,4.123024,12.288,2.4686,9.83,3.968852,24.573,0.3000006,,,,,24.572,6.862491,
9.831,5.357723,12.289,4.108448,12.289,2.458893,9.831,3.969426,24.575,0.3000006,,,,,24.574,6.862432,
9.832,5.342206,12.29,4.076117,12.29,2.453242,9.832,3.970118,24.577,0.3000006,,,,,24.577,6.862372,
9.832,5.324337,12.291,4.0389,12.291,2.452695,9.833,3.970865,24.579,0.3000006,,,,,24.579,6.862324,
9.833,5.319402,12.292,4.011417,12.292,2.445503,9.833,3.971504,24.582,0.3000006,,,,,24.581,6.86228,
9.834,5.322135,12.293,4.01883,12.293,2.440647,9.834,3.972347,24.584,0.3000006,,,,,24.583,6.862224,
9.835,5.336709,12.294,4.017469,12.294,2.433374,9.835,3.973058,24.586,0.3000006,,,,,24.585,6.862147,
9.836,5.35742,12.295,4.001727,12.295,2.428287,9.836,3.973666,24.588,0.3000006,,,,,24.587,6.862072,
9.837,5.358874,12.296,3.984773,12.296,2.428991,9.837,3.974315,24.59,0.3000006,,,,,24.59,6.862027,
9.838,5.357895,12.297,3.986214,12.297,2.428461,9.838,3.974971,24.592,0.3000006,,,,,24.592,6.861982,
9.838,5.350689,12.298,4.002414,12.298,2.432049,9.839,3.975716,24.595,0.3000006,,,,,24.594,6.861919,
9.839,5.337345,12.299,4.00751,12.299,2.435276,9.84,3.97644,24.597,0.3000006,,,,,24.596,6.861851,
9.84,5.337455,12.301,4.016147,12.301,2.437508,9.84,3.977208,24.599,0.3000006,,,,,24.598,6.861778,
9.841,5.336545,12.302,4.007916,12.302,2.44082,9.841,3.978056,24.601,0.3000006,,,,,24.6,6.861699,
9.842,5.327577,12.303,4.025141,12.303,2.44834,9.842,3.978713,24.603,0.3000006,,,,,24.603,6.861626,
9.843,5.310594,12.304,4.064331,12.304,2.461136,9.843,3.979425,24.605,0.3000006,,,,,24.605,6.861604,
9.844,5.30181,12.305,4.076712,12.305,2.460798,9.844,3.980119,24.608,0.3000006,,,,,24.607,6.861581,
9.844,5.311393,12.306,4.089893,12.306,2.460531,9.845,3.980852,24.61,0.3000006,,,,,24.609,6.86156,
9.845,5.327082,12.307,4.037915,12.307,2.443876,9.846,3.981594,24.612,0.3000006,,,,,24.611,6.861538,
9.846,5.335608,12.308,3.986069,12.308,2.42966,9.846,3.982448,24.614,0.3000006,,,,,24.613,6.861489,
9.847,5.350095,12.309,3.978194,12.309,2.422403,9.847,3.983107,24.616,0.3000006,,,,,24.616,6.861413,
9.848,5.349707,12.31,3.988428,12.31,2.417378,9.848,3.983846,24.618,0.3000006,,,,,24.618,6.861347,
9.849,5.33716,12.311,4.031504,12.311,2.427011,9.849,3.984477,24.621,0.3000006,,,,,24.62,6.861322,
9.85,5.346406,12.312,4.046324,12.312,2.440966,9.85,3.985158,24.623,0.3000006,,,,,24.622,6.861298,
9.851,5.364834,12.313,4.042011,12.313,2.443338,9.851,3.98581,24.625,0.3000006,,,,,24.624,6.86124,
9.851,5.361695,12.315,4.033483,12.315,2.434635,9.852,3.986552,24.627,0.3000006,,,,,24.626,6.861179,
9.852,5.380545,12.316,4.024663,12.316,2.423611,9.852,3.987297,24.629,0.3000006,,,,,24.629,6.861132,
9.853,5.400558,12.317,4.039299,12.317,2.419031,9.853,3.988045,24.631,0.3000006,,,,,24.631,6.861094,
9.854,5.394243,12.318,4.03896,12.318,2.421043,9.854,3.988705,24.634,0.3000006,,,,,24.633,6.861053,
9.855,5.406485,12.319,4.023095,12.319,2.424439,9.855,3.989396,24.636,0.3000006,,,,,24.635,6.861001,
9.856,5.396695,12.32,4.012379,12.32,2.423329,9.856,3.990048,24.638,0.3000006,,,,,24.637,6.86095,
9.857,5.374304,12.321,4.000818,12.321,2.433303,9.857,3.990714,24.64,0.3000006,,,,,24.639,6.860911,
9.857,5.35931,12.322,3.995628,12.322,2.432182,9.858,3.991466,24.642,0.3000006,,,,,24.642,6.860873,
9.858,5.355579,12.323,3.991552,12.323,2.43212,9.859,3.992203,24.644,0.3000006,,,,,24.644,6.860797,
9.859,5.356761,12.324,3.980197,12.324,2.42447,9.859,3.992838,24.647,0.3000006,,,,,24.646,6.860703,
9.86,5.365503,12.325,3.975289,12.325,2.419565,9.86,3.993546,24.649,0.3000006,,,,,24.648,6.860619,
9.861,5.388628,12.326,3.975189,12.326,2.410649,9.861,3.9941,24.651,0.3000006,,,,,24.65,6.860552,
9.862,5.392881,12.328,3.971432,12.328,2.407097,9.862,3.994798,24.653,0.3000006,,,,,24.652,6.860488,
9.863,5.401455,12.329,3.960301,12.329,2.394509,9.863,3.995485,24.655,0.3000006,,,,,24.654,6.860453,
9.864,5.414999,12.33,3.957566,12.33,2.401673,9.864,3.996086,24.657,0.3000006,,,,,24.657,6.860419,
9.864,5.39291,12.331,3.958366,12.331,2.406476,9.865,3.996854,24.66,0.3000006,,,,,24.659,6.860388,
9.865,5.372403,12.332,3.956918,12.332,2.408519,9.865,3.99756,24.662,0.3000006,,,,,24.661,6.860359,
9.866,5.357986,12.333,3.954259,12.333,2.41462,9.866,3.998248,24.664,0.3000006,,,,,24.663,6.860322,
9.867,5.360274,12.334,3.971461,12.334,2.409268,9.867,3.998896,24.666,0.3000006,,,,,24.665,6.860274,
9.868,5.360827,12.335,3.967292,12.335,2.402279,9.868,3.99966,24.668,0.3000006,,,,,24.667,6.860223,
9.869,5.37705,12.336,3.969201,12.336,2.403166,9.869,4.000384,24.67,0.3000006,,,,,24.67,6.860152,
9.87,5.38453,12.337,3.947555,12.337,2.40055,9.87,4.001055,24.673,0.3000006,,,,,24.672,6.860081,
9.87,5.377286,12.338,3.939368,12.338,2.408201,9.871,4.001728,24.675,0.3000006,,,,,24.674,6.860077,
9.871,5.385185,12.339,3.957118,12.339,2.419974,9.872,4.002564,24.677,0.3000006,,,,,24.676,6.860089,
9.872,5.373984,12.341,3.970112,12.341,2.415082,9.872,4.00328,24.679,0.3000006,,,,,24.678,6.859989,
