Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,
44.174,13.96655,55.218,3.34385,44.174,4.692249,,,,,,,,,,,
44.176,13.88606,55.22,3.343782,44.176,4.692145,,,,,,,,,,,
44.178,13.8306,55.223,3.343591,44.178,4.692124,,,,,,,,,,,
44.18,13.77958,55.225,3.343401,44.18,4.691971,,,,,,,,,,,
44.182,13.70359,55.228,3.34321,44.182,4.69191,,,,,,,,,,,
44.184,13.63967,55.23,3.34302,44.184,4.691991,,,,,,,,,,,
44.186,13.6138,55.233,3.342829,44.186,4.691991,,,,,,,,,,,
44.188,13.59261,55.236,3.342639,44.188,4.692002,,,,,,,,,,,
44.19,13.51988,55.238,3.342448,44.19,4.692091,,,,,,,,,,,
44.192,13.44575,55.241,3.342258,44.192,4.692068,,,,,,,,,,,
44.194,13.37785,55.243,3.342067,44.194,4.692045,,,,,,,,,,,
44.196,13.34258,55.246,3.341877,44.196,4.692032,,,,,,,,,,,
44.198,13.30922,55.248,3.341686,44.198,4.692061,,,,,,,,,,,
44.2,13.27342,55.251,3.341496,44.2,4.691877,,,,,,,,,,,
44.202,13.20747,55.253,3.341305,44.202,4.69213,,,,,,,,,,,
44.204,13.17948,55.256,3.341115,44.204,4.692276,,,,,,,,,,,
44.207,13.12151,55.259,3.340924,44.207,4.692423,,,,,,,,,,,
44.209,13.03562,55.261,3.340647,44.209,4.692396,,,,,,,,,,,
44.211,12.98416,55.264,3.340244,44.211,4.692587,,,,,,,,,,,
44.213,12.9557,55.266,3.339842,44.213,4.692613,,,,,,,,,,,
44.215,12.91217,55.269,3.33944,44.215,4.692496,,,,,,,,,,,
44.217,12.82928,55.271,3.339037,44.217,4.692478,,,,,,,,,,,
44.219,12.76421,55.274,3.338635,44.219,4.6926,,,,,,,,,,,
44.221,12.72181,55.276,3.338233,44.221,4.692554,,,,,,,,,,,
44.223,12.66861,55.279,3.337831,44.223,4.692625,,,,,,,,,,,
44.225,12.61207,55.282,3.337428,44.225,4.692773,,,,,,,,,,,
44.227,12.56285,55.284,3.337026,44.227,4.692892,,,,,,,,,,,
44.229,12.53591,55.287,3.336623,44.229,4.692861,,,,,,,,,,,
44.231,12.50744,55.289,3.336221,44.231,4.692864,,,,,,,,,,,
44.233,12.45766,55.292,3.335819,44.233,4.69294,,,,,,,,,,,
44.235,12.42085,55.294,3.335417,44.235,4.692964,,,,,,,,,,,
44.237,12.36603,55.297,3.335014,44.237,4.692741,,,,,,,,,,,
44.239,12.31568,55.3,3.334612,44.239,4.692798,,,,,,,,,,,
44.241,12.27017,55.302,3.334219,44.241,4.692754,,,,,,,,,,,
44.243,12.24136,55.305,3.333878,44.243,4.692737,,,,,,,,,,,
44.245,12.19638,55.307,3.333537,44.245,4.69285,,,,,,,,,,,
44.247,12.17698,55.31,3.333196,44.247,4.692768,,,,,,,,,,,
44.25,12.15443,55.312,3.332855,44.25,4.692775,,,,,,,,,,,
44.252,12.11364,55.315,3.332514,44.252,4.692762,,,,,,,,,,,
44.254,12.0634,55.317,3.332173,44.254,4.692683,,,,,,,,,,,
44.256,12.00739,55.32,3.331832,44.256,4.692686,,,,,,,,,,,
44.258,11.98666,55.323,3.331491,44.258,4.692915,,,,,,,,,,,
44.26,11.96404,55.325,3.33115,44.26,4.69286,,,,,,,,,,,
44.262,11.9203,55.328,3.330809,44.262,4.692812,,,,,,,,,,,
44.264,11.89315,55.33,3.330468,44.264,4.692843,,,,,,,,,,,
44.266,11.86086,55.333,3.330127,44.266,4.692863,,,,,,,,,,,
44.268,11.82169,55.335,3.329786,44.268,4.69293,,,,,,,,,,,
44.27,11.78371,55.338,3.329445,44.27,4.69301,,,,,,,,,,,
44.272,11.77042,55.34,3.329104,44.272,4.693151,,,,,,,,,,,
44.274,11.73007,55.343,3.328764,44.274,4.692962,,,,,,,,,,,
44.276,11.64544,55.346,3.328732,44.276,4.692888,,,,,,,,,,,
44.278,11.57768,55.348,3.328748,44.278,4.692972,,,,,,,,,,,
44.28,11.55857,55.351,3.328764,44.28,4.693009,,,,,,,,,,,
44.282,11.51773,55.353,3.32878,44.282,4.693086,,,,,,,,,,,
44.284,11.52299,55.356,3.328796,44.284,4.69312,,,,,,,,,,,
44.286,11.51895,55.358,3.328812,44.286,4.693104,,,,,,,,,,,
44.288,11.47868,55.361,3.328828,44.288,4.693203,,,,,,,,,,,
44.29,11.39386,55.363,3.328844,44.29,4.693057,,,,,,,,,,,
44.293,11.35328,55.366,3.32886,44.293,4.69311,,,,,,,,,,,
44.295,11.36776,55.369,3.328876,44.295,4.693114,,,,,,,,,,,
44.297,11.35544,55.371,3.328892,44.297,4.693163,,,,,,,,,,,
44.299,11.31083,55.374,3.328908,44.299,4.693114,,,,,,,,,,,
44.301,11.25191,55.376,3.328924,44.301,4.693168,,,,,,,,,,,
44.303,11.18873,55.379,3.32894,44.303,4.693295,,,,,,,,,,,
44.305,11.17394,55.381,3.328956,44.305,4.693147,,,,,,,,,,,
44.307,11.16177,55.384,3.328972,44.307,4.693199,,,,,,,,,,,
44.309,11.13904,55.387,3.329005,44.309,4.693098,,,,,,,,,,,
44.311,11.11408,55.389,3.329049,44.311,4.69317,,,,,,,,,,,
44.313,11.04636,55.392,3.329094,44.313,4.693245,,,,,,,,,,,
44.315,11.0354,55.394,3.329139,44.315,4.693234,,,,,,,,,,,
44.317,11.042,55.397,3.329183,44.317,4.693421,,,,,,,,,,,
44.319,10.98345,55.399,3.329228,44.319,4.693264,,,,,,,,,,,
44.321,10.92747,55.402,3.329272,44.321,4.693269,,,,,,,,,,,
44.323,10.9341,55.404,3.329317,44.323,4.693298,,,,,,,,,,,
44.325,10.91705,55.407,3.329362,44.325,4.693493,,,,,,,,,,,
44.327,10.86316,55.41,3.329406,44.327,4.693393,,,,,,,,,,,
44.329,10.85284,55.412,3.329451,44.329,4.693352,,,,,,,,,,,
44.331,10.80733,55.415,3.329495,44.331,4.693268,,,,,,,,,,,
44.333,10.75964,55.417,3.32954,44.333,4.693212,,,,,,,,,,,
44.335,10.716,55.42,3.329585,44.335,4.693393,,,,,,,,,,,
44.338,10.68658,55.422,3.329629,44.338,4.693583,,,,,,,,,,,
44.34,10.6896,55.425,3.329674,44.34,4.693462,,,,,,,,,,,
44.342,10.65646,55.427,3.329718,44.342,4.693492,,,,,,,,,,,
44.344,10.63682,55.43,3.32976,44.344,4.693445,,,,,,,,,,,
44.346,10.60229,55.433,3.329802,44.346,4.693439,,,,,,,,,,,
44.348,10.59572,55.435,3.329844,44.348,4.693563,,,,,,,,,,,
44.35,10.57781,55.438,3.329885,44.35,4.693354,,,,,,,,,,,
44.352,10.55681,55.44,3.329927,44.352,4.693202,,,,,,,,,,,
44.354,10.54528,55.443,3.329969,44.354,4.693285,,,,,,,,,,,
44.356,10.54882,55.445,3.330011,44.356,4.693361,,,,,,,,,,,
44.358,10.51399,55.448,3.330053,44.358,4.693344,,,,,,,,,,,
44.36,10.45363,55.45,3.330095,44.36,4.693296,,,,,,,,,,,
44.362,10.44756,55.453,3.330137,44.362,4.693331,,,,,,,,,,,
44.364,10.4262,55.456,3.330179,44.364,4.693275,,,,,,,,,,,
44.366,10.37757,55.458,3.330221,44.366,4.693481,,,,,,,,,,,
44.368,10.35212,55.461,3.330263,44.368,4.693526,,,,,,,,,,,
44.37,10.3378,55.463,3.330305,44.37,4.693448,,,,,,,,,,,
44.372,10.32743,55.466,3.330347,44.372,4.693507,,,,,,,,,,,
44.374,10.31309,55.468,3.330386,44.374,4.693511,,,,,,,,,,,
44.376,10.28521,55.471,3.330352,44.376,4.693634,,,,,,,,,,,
44.378,10.23,55.474,3.330319,44.378,4.69362,,,,,,,,,,,
44.381,10.17585,55.476,3.330285,44.381,4.693632,,,,,,,,,,,
44.383,10.14871,55.479,3.330251,44.383,4.693568,,,,,,,,,,,
44.385,10.1516,55.481,3.330217,44.385,4.693692,,,,,,,,,,,
44.387,10.14137,55.484,3.330184,44.387,4.693669,,,,,,,,,,,
44.389,10.14333,55.486,3.33015,44.389,4.693739,,,,,,,,,,,
44.391,10.09504,55.489,3.330116,44.391,4.693715,,,,,,,,,,,
44.393,10.0517,55.491,3.330082,44.393,4.693759,,,,,,,,,,,
44.395,10.03909,55.494,3.330049,44.395,4.693636,,,,,,,,,,,
44.397,9.991492,55.497,3.330015,44.397,4.693638,,,,,,,,,,,
44.399,9.972582,55.499,3.329981,44.399,4.693606,,,,,,,,,,,
44.401,9.966623,55.502,3.329947,44.401,4.69362,,,,,,,,,,,
44.403,9.95691,55.504,3.329913,44.403,4.693798,,,,,,,,,,,
44.405,9.948028,55.507,3.32988,44.405,4.693859,,,,,,,,,,,
44.407,9.905628,55.509,3.329846,44.407,4.693998,,,,,,,,,,,
44.409,9.862303,55.512,3.329654,44.409,4.693936,,,,,,,,,,,
44.411,9.871567,55.514,3.329417,44.411,4.693909,,,,,,,,,,,
44.413,9.859988,55.517,3.329181,44.413,4.693869,,,,,,,,,,,
44.415,9.798254,55.52,3.328944,44.415,4.693813,,,,,,,,,,,
44.417,9.772642,55.522,3.328708,44.417,4.693666,,,,,,,,,,,
44.419,9.78124,55.525,3.328472,44.419,4.693706,,,,,,,,,,,
44.421,9.740654,55.527,3.328235,44.421,4.693698,,,,,,,,,,,
44.424,9.724846,55.53,3.328,44.424,4.693702,,,,,,,,,,,
44.426,9.729166,55.532,3.327763,44.426,4.693721,,,,,,,,,,,
44.428,9.68055,55.535,3.327527,44.428,4.693744,,,,,,,,,,,
44.43,9.64848,55.538,3.327291,44.43,4.693648,,,,,,,,,,,
44.432,9.685728,55.54,3.327054,44.432,4.693817,,,,,,,,,,,
44.434,9.663385,55.543,3.326818,44.434,4.693983,,,,,,,,,,,
44.436,9.583824,55.545,3.326582,44.436,4.693871,,,,,,,,,,,
44.438,9.543909,55.548,3.326345,44.438,4.693771,,,,,,,,,,,
44.44,9.541854,55.55,3.326109,44.44,4.69372,,,,,,,,,,,
44.442,9.53211,55.553,3.32599,44.442,4.693853,,,,,,,,,,,
44.444,9.556586,55.555,3.32599,44.444,4.693769,,,,,,,,,,,
44.446,9.540126,55.558,3.325991,44.446,4.69381,,,,,,,,,,,
44.448,9.49248,55.561,3.325991,44.448,4.693984,,,,,,,,,,,
44.45,9.472785,55.563,3.325992,44.45,4.693943,,,,,,,,,,,
44.452,9.455375,55.566,3.325992,44.452,4.693922,,,,,,,,,,,
44.454,9.416914,55.568,3.325992,44.454,4.693766,,,,,,,,,,,
44.456,9.413561,55.571,3.325993,44.456,4.693791,,,,,,,,,,,
44.458,9.405369,55.573,3.325993,44.458,4.693841,,,,,,,,,,,
44.46,9.395124,55.576,3.325994,44.46,4.693854,,,,,,,,,,,
44.462,9.386053,55.578,3.325994,44.462,4.693907,,,,,,,,,,,
44.464,9.361637,55.581,3.325994,44.464,4.693953,,,,,,,,,,,
44.467,9.316033,55.584,3.325995,44.467,4.694137,,,,,,,,,,,
44.469,9.297824,55.586,3.325995,44.469,4.693961,,,,,,,,,,,
44.471,9.301347,55.589,3.325995,44.471,4.693964,,,,,,,,,,,
44.473,9.307143,55.591,3.325996,44.473,4.694,,,,,,,,,,,
44.475,9.284003,55.594,3.326009,44.475,4.693942,,,,,,,,,,,
44.477,9.24072,55.596,3.326065,44.477,4.694021,,,,,,,,,,,
44.479,9.207725,55.599,3.326122,44.479,4.69403,,,,,,,,,,,
44.481,9.220651,55.601,3.326178,44.481,4.694123,,,,,,,,,,,
44.483,9.22711,55.604,3.326234,44.483,4.694174,,,,,,,,,,,
44.485,9.195263,55.607,3.32629,44.485,4.693954,,,,,,,,,,,
44.487,9.152747,55.609,3.326346,44.487,4.693886,,,,,,,,,,,
44.489,9.132188,55.612,3.326402,44.489,4.694008,,,,,,,,,,,
44.491,9.123648,55.614,3.326459,44.491,4.69392,,,,,,,,,,,
44.493,9.116055,55.617,3.326515,44.493,4.693941,,,,,,,,,,,
44.495,9.088448,55.619,3.326571,44.495,4.69394,,,,,,,,,,,
44.497,9.032869,55.622,3.326627,44.497,4.693992,,,,,,,,,,,
44.499,9.01161,55.625,3.326684,44.499,4.693873,,,,,,,,,,,
44.501,9.032428,55.627,3.32674,44.501,4.693874,,,,,,,,,,,
44.503,9.037416,55.63,3.326796,44.503,4.694072,,,,,,,,,,,
44.505,9.013784,55.632,3.326852,44.505,4.694191,,,,,,,,,,,
44.507,9.0117,55.635,3.326908,44.507,4.694259,,,,,,,,,,,
44.51,8.976671,55.637,3.326992,44.51,4.694203,,,,,,,,,,,
44.512,8.935378,55.64,3.327077,44.512,4.694122,,,,,,,,,,,
44.514,8.938161,55.642,3.327162,44.514,4.694117,,,,,,,,,,,
44.516,8.925813,55.645,3.327246,44.516,4.69403,,,,,,,,,,,
44.518,8.896977,55.648,3.327331,44.518,4.69392,,,,,,,,,,,
44.52,8.874238,55.65,3.327416,44.52,4.693974,,,,,,,,,,,
44.522,8.874376,55.653,3.327501,44.522,4.693827,,,,,,,,,,,
44.524,8.885686,55.655,3.327586,44.524,4.69382,,,,,,,,,,,
44.526,8.872686,55.658,3.327671,44.526,4.693964,,,,,,,,,,,
44.528,8.815683,55.66,3.327755,44.528,4.69407,,,,,,,,,,,
44.53,8.833928,55.663,3.32784,44.53,4.694063,,,,,,,,,,,
44.532,8.851954,55.665,3.327925,44.532,4.694069,,,,,,,,,,,
44.534,8.831911,55.668,3.32801,44.534,4.694039,,,,,,,,,,,
44.536,8.805774,55.671,3.328095,44.536,4.694182,,,,,,,,,,,
44.538,8.774789,55.673,3.32818,44.538,4.694201,,,,,,,,,,,
44.54,8.747261,55.676,3.328264,44.54,4.694306,,,,,,,,,,,
44.542,8.738188,55.678,3.328348,44.542,4.694179,,,,,,,,,,,
44.544,8.764912,55.681,3.328431,44.544,4.694128,,,,,,,,,,,
44.546,8.766654,55.683,3.328514,44.546,4.694046,,,,,,,,,,,
44.548,8.718611,55.686,3.328597,44.548,4.694218,,,,,,,,,,,
44.55,8.697051,55.688,3.32868,44.55,4.694166,,,,,,,,,,,
44.553,8.698824,55.691,3.328763,44.553,4.694255,,,,,,,,,,,
44.555,8.706551,55.694,3.328846,44.555,4.694286,,,,,,,,,,,
44.557,8.696268,55.696,3.328928,44.557,4.694298,,,,,,,,,,,
44.559,8.674156,55.699,3.329011,44.559,4.694378,,,,,,,,,,,
44.561,8.643717,55.701,3.329094,44.561,4.694353,,,,,,,,,,,
44.563,8.619649,55.704,3.329177,44.563,4.694243,,,,,,,,,,,
44.565,8.582035,55.706,3.32926,44.565,4.694194,,,,,,,,,,,
44.567,8.573967,55.709,3.329343,44.567,4.694168,,,,,,,,,,,
44.569,8.565912,55.712,3.329426,44.569,4.694181,,,,,,,,,,,
44.571,8.560982,55.714,3.329509,44.571,4.694159,,,,,,,,,,,
44.573,8.559547,55.717,3.329592,44.573,4.694292,,,,,,,,,,,
44.575,8.526998,55.719,3.329639,44.575,4.694131,,,,,,,,,,,
44.577,8.495608,55.722,3.329641,44.577,4.694216,,,,,,,,,,,
44.579,8.506147,55.724,3.329643,44.579,4.694088,,,,,,,,,,,
44.581,8.527759,55.727,3.329644,44.581,4.694153,,,,,,,,,,,
44.583,8.489422,55.729,3.329645,44.583,4.694201,,,,,,,,,,,
44.585,8.470387,55.732,3.329647,44.585,4.694282,,,,,,,,,,,
44.587,8.470037,55.735,3.329648,44.587,4.694382,,,,,,,,,,,
44.589,8.46247,55.737,3.32965,44.589,4.694356,,,,,,,,,,,
44.591,8.440713,55.74,3.329652,44.591,4.694324,,,,,,,,,,,
44.593,8.398597,55.742,3.329653,44.593,4.694447,,,,,,,,,,,
44.595,8.401057,55.745,3.329655,44.595,4.694473,,,,,,,,,,,
44.598,8.388147,55.747,3.329656,44.598,4.694567,,,,,,,,,,,
44.6,8.401967,55.75,3.329658,44.6,4.694478,,,,,,,,,,,
44.602,8.41064,55.752,3.329659,44.602,4.694514,,,,,,,,,,,
44.604,8.337773,55.755,3.329661,44.604,4.69451,,,,,,,,,,,
44.606,8.317358,55.758,3.329662,44.606,4.694519,,,,,,,,,,,
44.608,8.317251,55.76,3.329608,44.608,4.694505,,,,,,,,,,,
44.61,8.303626,55.763,3.329223,44.61,4.6945,,,,,,,,,,,
44.612,8.286877,55.765,3.328839,44.612,4.69446,,,,,,,,,,,
44.614,8.260154,55.768,3.328454,44.614,4.69445,,,,,,,,,,,
44.616,8.272554,55.77,3.328069,44.616,4.694542,,,,,,,,,,,
44.618,8.293469,55.773,3.327685,44.618,4.69451,,,,,,,,,,,
44.62,8.28546,55.775,3.3273,44.62,4.694528,,,,,,,,,,,
44.622,8.270476,55.778,3.326915,44.622,4.694608,,,,,,,,,,,
44.624,8.267447,55.781,3.32653,44.624,4.694581,,,,,,,,,,,
44.626,8.242483,55.783,3.326146,44.626,4.694652,,,,,,,,,,,
44.628,8.223271,55.786,3.325761,44.628,4.694448,,,,,,,,,,,
44.63,8.202241,55.788,3.325377,44.63,4.694656,,,,,,,,,,,
44.632,8.178837,55.791,3.324992,44.632,4.694669,,,,,,,,,,,
44.634,8.156926,55.793,3.324607,44.634,4.694727,,,,,,,,,,,
44.636,8.150773,55.796,3.324222,44.636,4.694721,,,,,,,,,,,
44.638,8.188993,55.799,3.323838,44.638,4.694656,,,,,,,,,,,
44.641,8.171424,55.801,3.322839,44.641,4.694699,,,,,,,,,,,
44.643,8.156569,55.804,3.319668,44.643,4.694836,,,,,,,,,,,
44.645,8.149477,55.806,3.316454,44.645,4.694736,,,,,,,,,,,
44.647,8.154191,55.809,3.315049,44.647,4.69476,,,,,,,,,,,
44.649,8.119444,55.811,3.314017,44.649,4.694656,,,,,,,,,,,
44.651,8.106415,55.814,3.306808,44.651,4.694608,,,,,,,,,,,
44.653,8.092525,55.816,3.303246,44.653,4.694615,,,,,,,,,,,
44.655,8.065952,55.819,3.312522,44.655,4.694511,,,,,,,,,,,
44.657,8.050096,55.822,3.322402,44.657,4.694888,,,,,,,,,,,
44.659,8.041566,55.824,3.324997,44.659,4.694865,,,,,,,,,,,
44.661,8.0206,55.827,3.311636,44.661,4.694854,,,,,,,,,,,
44.663,8.035795,55.829,3.304035,44.663,4.694793,,,,,,,,,,,
44.665,8.009273,55.832,3.299737,44.665,4.694755,,,,,,,,,,,
44.667,7.985075,55.834,3.30616,44.667,4.694796,,,,,,,,,,,
44.669,7.959595,55.837,3.303765,44.669,4.694803,,,,,,,,,,,
44.671,7.951974,55.839,3.301663,44.671,4.694887,,,,,,,,,,,
44.673,7.974105,55.842,3.297374,44.673,4.694929,,,,,,,,,,,
44.675,7.954264,55.845,3.302267,44.675,4.694897,,,,,,,,,,,
44.677,7.944214,55.847,3.30732,44.677,4.694862,,,,,,,,,,,
44.679,7.955579,55.85,3.306899,44.679,4.6948,,,,,,,,,,,
44.681,7.979756,55.852,3.298271,44.681,4.694698,,,,,,,,,,,
44.684,7.972388,55.855,3.295463,44.684,4.694729,,,,,,,,,,,
44.686,7.893009,55.857,3.295352,44.686,4.694808,,,,,,,,,,,
44.688,7.900363,55.86,3.300376,44.688,4.69501,,,,,,,,,,,
44.69,7.886219,55.863,3.302621,44.69,4.69483,,,,,,,,,,,
44.692,7.857251,55.865,3.300143,44.692,4.694803,,,,,,,,,,,
44.694,7.899039,55.868,3.294109,44.694,4.694691,,,,,,,,,,,
44.696,7.944119,55.87,3.294916,44.696,4.694834,,,,,,,,,,,
44.698,7.923964,55.873,3.29583,44.698,4.694794,,,,,,,,,,,
44.7,7.865426,55.875,3.302461,44.7,4.694703,,,,,,,,,,,
44.702,7.841701,55.878,3.298141,44.702,4.694724,,,,,,,,,,,
44.704,7.850517,55.88,3.30088,44.704,4.694859,,,,,,,,,,,
44.706,7.804723,55.883,3.29753,44.706,4.694962,,,,,,,,,,,
44.708,7.763729,55.886,3.296188,44.708,4.694939,,,,,,,,,,,
44.71,7.764152,55.888,3.399558,44.71,4.69482,,,,,,,,,,,
44.712,7.766243,55.891,3.923661,44.712,4.694816,,,,,,,,,,,
44.714,7.760184,55.893,4.63839,44.714,4.694701,,,,,,,,,,,
44.716,7.736501,55.896,5.28071,44.716,4.694801,,,,,,,,,,,
44.718,7.740784,55.898,5.501068,44.718,4.694629,,,,,,,,,,,
44.72,7.772472,55.901,5.527169,44.72,4.694673,,,,,,,,,,,
44.722,7.754873,55.903,5.421753,44.722,4.694691,,,,,,,,,,,
44.724,7.735572,55.906,5.252452,44.724,4.694769,,,,,,,,,,,
44.727,7.714862,55.909,5.190608,44.727,4.694786,,,,,,,,,,,
44.729,7.709219,55.911,5.70625,44.729,4.6948,,,,,,,,,,,
44.731,7.689701,55.914,7.168838,44.731,4.695016,,,,,,,,,,,
44.733,7.684045,55.916,8.611502,44.733,4.694901,,,,,,,,,,,
44.735,7.688253,55.919,9.535645,44.735,4.694904,,,,,,,,,,,
44.737,7.662493,55.921,10.00963,44.737,4.694777,,,,,,,,,,,
44.739,7.665112,55.924,10.95336,44.739,4.69488,,,,,,,,,,,
44.741,7.671213,55.926,12.22564,44.741,4.694914,,,,,,,,,,,
44.743,7.662485,55.929,13.6387,44.743,4.695154,,,,,,,,,,,
44.745,7.675057,55.932,14.81335,44.745,4.695166,,,,,,,,,,,
44.747,7.701904,55.934,15.5254,44.747,4.694982,,,,,,,,,,,
44.749,7.677613,55.937,15.65207,44.749,4.694893,,,,,,,,,,,
44.751,7.646959,55.939,15.43487,44.751,4.694883,,,,,,,,,,,
44.753,7.628259,55.942,15.10817,44.753,4.694873,,,,,,,,,,,
44.755,7.616881,55.944,14.61811,44.755,4.694917,,,,,,,,,,,
44.757,7.598481,55.947,13.98832,44.757,4.695068,,,,,,,,,,,
44.759,7.623049,55.95,13.23077,44.759,4.694932,,,,,,,,,,,
44.761,7.609473,55.952,12.56047,44.761,4.695024,,,,,,,,,,,
44.763,7.561005,55.955,12.09558,44.763,4.695042,,,,,,,,,,,
44.765,7.558257,55.957,11.80483,44.765,4.695068,,,,,,,,,,,
44.767,7.543945,55.96,11.56948,44.767,4.695147,,,,,,,,,,,
44.77,7.521009,55.962,11.38271,44.77,4.69524,,,,,,,,,,,
44.772,7.495675,55.965,11.34743,44.772,4.695127,,,,,,,,,,,
44.774,7.511809,55.967,11.40727,44.774,4.695064,,,,,,,,,,,
44.776,7.536313,55.97,11.47062,44.776,4.695124,,,,,,,,,,,
44.778,7.529965,55.973,11.40526,44.778,4.694868,,,,,,,,,,,
44.78,7.504926,55.975,11.26921,44.78,4.69487,,,,,,,,,,,
44.782,7.521098,55.978,11.07226,44.782,4.695069,,,,,,,,,,,
44.784,7.499468,55.98,10.82351,44.784,4.694997,,,,,,,,,,,
44.786,7.440953,55.983,10.53232,44.786,4.695048,,,,,,,,,,,
44.788,7.421875,55.985,10.23619,44.788,4.69508,,,,,,,,,,,
44.79,7.440375,55.988,9.999604,44.79,4.695113,,,,,,,,,,,
44.792,7.444394,55.99,9.788809,44.792,4.695199,,,,,,,,,,,
44.794,7.460835,55.993,9.580401,44.794,4.695144,,,,,,,,,,,
44.796,7.460574,55.996,9.359,44.796,4.695062,,,,,,,,,,,
44.798,7.44894,55.998,9.173378,44.798,4.695081,,,,,,,,,,,
44.8,7.465076,56.001,8.975791,44.8,4.695125,,,,,,,,,,,
44.802,7.460014,56.003,8.746749,44.802,4.695127,,,,,,,,,,,
44.804,7.454957,56.006,8.529851,44.804,4.695122,,,,,,,,,,,
44.806,7.441347,56.008,8.364618,44.806,4.695089,,,,,,,,,,,
44.808,7.42877,56.011,8.25532,44.808,4.695194,,,,,,,,,,,
44.81,7.413142,56.013,8.166622,44.81,4.69523,,,,,,,,,,,
44.812,7.389396,56.016,8.084599,44.812,4.695205,,,,,,,,,,,
44.815,7.391955,56.019,8.011447,44.815,4.695334,,,,,,,,,,,
44.817,7.427166,56.021,7.981801,44.817,4.695335,,,,,,,,,,,
44.819,7.391543,56.024,7.97919,44.819,4.695404,,,,,,,,,,,
44.821,7.35358,56.026,7.985226,44.821,4.695455,,,,,,,,,,,
44.823,7.360714,56.029,7.972983,44.823,4.695305,,,,,,,,,,,
44.825,7.366903,56.031,7.963068,44.825,4.695342,,,,,,,,,,,
44.827,7.319499,56.034,7.957053,44.827,4.69545,,,,,,,,,,,
44.829,7.30713,56.037,7.94212,44.829,4.695237,,,,,,,,,,,
44.831,7.32647,56.039,7.897184,44.831,4.695273,,,,,,,,,,,
44.833,7.28807,56.042,7.819886,44.833,4.695258,,,,,,,,,,,
44.835,7.28556,56.044,7.707547,44.835,4.695354,,,,,,,,,,,
44.837,7.313621,56.047,7.597621,44.837,4.695358,,,,,,,,,,,
44.839,7.32237,56.049,7.485543,44.839,4.695375,,,,,,,,,,,
44.841,7.291505,56.052,7.404574,44.841,4.695312,,,,,,,,,,,
44.843,7.266325,56.054,7.295371,44.843,4.695271,,,,,,,,,,,
44.845,7.264259,56.057,7.207291,44.845,4.695258,,,,,,,,,,,
44.847,7.299383,56.06,7.118804,44.847,4.695395,,,,,,,,,,,
44.849,7.297414,56.062,7.062417,44.849,4.695466,,,,,,,,,,,
44.851,7.25597,56.065,7.001743,44.851,4.695373,,,,,,,,,,,
44.853,7.230121,56.067,6.945079,44.853,4.695365,,,,,,,,,,,
44.855,7.257674,56.07,6.902829,44.855,4.695395,,,,,,,,,,,
44.858,7.285328,56.072,6.901474,44.858,4.695552,,,,,,,,,,,
44.86,7.260889,56.075,6.931507,44.86,4.695446,,,,,,,,,,,
44.862,7.233008,56.077,6.971533,44.862,4.695402,,,,,,,,,,,
44.864,7.214687,56.08,7.016167,44.864,4.69541,,,,,,,,,,,
44.866,7.190974,56.083,7.122494,44.866,4.695432,,,,,,,,,,,
44.868,7.197103,56.085,7.255718,44.868,4.695578,,,,,,,,,,,
44.87,7.172875,56.088,7.392862,44.87,4.69553,,,,,,,,,,,
44.872,7.203525,56.09,7.559009,44.872,4.69564,,,,,,,,,,,
44.874,7.198956,56.093,7.78785,44.874,4.695507,,,,,,,,,,,
44.876,7.184061,56.095,8.071739,44.876,4.695464,,,,,,,,,,,
44.878,7.184073,56.098,8.356413,44.878,4.695386,,,,,,,,,,,
44.88,7.159486,56.101,8.684812,44.88,4.695374,,,,,,,,,,,
44.882,7.152209,56.103,9.046563,44.882,4.695451,,,,,,,,,,,
44.884,7.128688,56.106,9.499258,44.884,4.695636,,,,,,,,,,,
44.886,7.082775,56.108,9.953591,44.886,4.695622,,,,,,,,,,,
44.888,7.099246,56.111,10.4819,44.888,4.695456,,,,,,,,,,,
44.89,7.108839,56.113,11.05207,44.89,4.695426,,,,,,,,,,,
44.892,7.134007,56.116,11.76666,44.892,4.695464,,,,,,,,,,,
44.894,7.13077,56.118,12.48619,44.894,4.695552,,,,,,,,,,,
44.896,7.116332,56.121,13.27001,44.896,4.695674,,,,,,,,,,,
44.898,7.147834,56.124,14.04419,44.898,4.695628,,,,,,,,,,,
44.901,7.115424,56.126,14.97667,44.901,4.695681,,,,,,,,,,,
44.903,7.093006,56.129,15.9332,44.903,4.695569,,,,,,,,,,,
44.905,7.089933,56.131,17.01902,44.905,4.695595,,,,,,,,,,,
44.907,7.088292,56.134,18.11609,44.907,4.695519,,,,,,,,,,,
44.909,7.09971,56.136,19.40292,44.909,4.695527,,,,,,,,,,,
44.911,7.105144,56.139,20.71034,44.911,4.695504,,,,,,,,,,,
44.913,7.102276,56.141,22.17749,44.913,4.695663,,,,,,,,,,,
44.915,7.075438,56.144,23.60733,44.915,4.69567,,,,,,,,,,,
44.917,7.051489,56.147,25.1618,44.917,4.695639,,,,,,,,,,,
